T;t;x;y;z;vx;vy;vz;
2459849.0417;2022-Sep-26 13:00:00;1.4841404615E+08;8.3014542042E+06;2.9011574411E+04;-2.1070631708E+00;2.9628513674E+01;-4.0191523957E-04;
2459849.0833;2022-Sep-26 14:00:00;1.4840642234E+08;8.4081147254E+06;2.9010138249E+04;-2.1283821626E+00;2.9627328750E+01;-3.9596632180E-04;
2459849.1250;2022-Sep-26 15:00:00;1.4839872179E+08;8.5147709516E+06;2.9008723356E+04;-2.1497006946E+00;2.9626127543E+01;-3.9009908626E-04;
2459849.1667;2022-Sep-26 16:00:00;1.4839094450E+08;8.6214228242E+06;2.9007329437E+04;-2.1710187448E+00;2.9624910050E+01;-3.8431428240E-04;
2459849.2083;2022-Sep-26 17:00:00;1.4838309046E+08;8.7280702844E+06;2.9005956193E+04;-2.1923362911E+00;2.9623676271E+01;-3.7861265387E-04;
2459849.2500;2022-Sep-26 18:00:00;1.4837515968E+08;8.8347132738E+06;2.9004603325E+04;-2.2136533114E+00;2.9622426205E+01;-3.7299493841E-04;
2459849.2917;2022-Sep-26 19:00:00;1.4836715216E+08;8.9413517336E+06;2.9003270528E+04;-2.2349697834E+00;2.9621159853E+01;-3.6746186763E-04;
2459849.3333;2022-Sep-26 20:00:00;1.4835906790E+08;9.0479856052E+06;2.9001957497E+04;-2.2562856850E+00;2.9619877213E+01;-3.6201416692E-04;
2459849.3750;2022-Sep-26 21:00:00;1.4835090690E+08;9.1546148300E+06;2.9000663923E+04;-2.2776009938E+00;2.9618578285E+01;-3.5665255525E-04;
2459849.4167;2022-Sep-26 22:00:00;1.4834266917E+08;9.2612393493E+06;2.8999389494E+04;-2.2989156877E+00;2.9617263070E+01;-3.5137774510E-04;
2459849.4583;2022-Sep-26 23:00:00;1.4833435471E+08;9.3678591045E+06;2.8998133898E+04;-2.3202297444E+00;2.9615931567E+01;-3.4619044218E-04;
2459849.5000;2022-Sep-27 00:00:00;1.4832596352E+08;9.4744740370E+06;2.8996896817E+04;-2.3415431414E+00;2.9614583777E+01;-3.4109134542E-04;
2459849.5417;2022-Sep-27 01:00:00;1.4831749560E+08;9.5810840882E+06;2.8995677934E+04;-2.3628558565E+00;2.9613219699E+01;-3.3608114671E-04;
2459849.5833;2022-Sep-27 02:00:00;1.4830895096E+08;9.6876891993E+06;2.8994476926E+04;-2.3841678673E+00;2.9611839335E+01;-3.3116053082E-04;
2459849.6250;2022-Sep-27 03:00:00;1.4830032959E+08;9.7942893118E+06;2.8993293469E+04;-2.4054791514E+00;2.9610442685E+01;-3.2633017521E-04;
2459849.6667;2022-Sep-27 04:00:00;1.4829163151E+08;9.9008843671E+06;2.8992127239E+04;-2.4267896864E+00;2.9609029749E+01;-3.2159074992E-04;
2459849.7083;2022-Sep-27 05:00:00;1.4828285671E+08;1.0007474306E+07;2.8990977906E+04;-2.4480994498E+00;2.9607600529E+01;-3.1694291740E-04;
2459849.7500;2022-Sep-27 06:00:00;1.4827400519E+08;1.0114059071E+07;2.8989845139E+04;-2.4694084193E+00;2.9606155026E+01;-3.1238733235E-04;
2459849.7917;2022-Sep-27 07:00:00;1.4826507697E+08;1.0220638603E+07;2.8988728606E+04;-2.4907165723E+00;2.9604693240E+01;-3.0792464160E-04;
2459849.8333;2022-Sep-27 08:00:00;1.4825607203E+08;1.0327212843E+07;2.8987627970E+04;-2.5120238864E+00;2.9603215173E+01;-3.0355548399E-04;
2459849.8750;2022-Sep-27 09:00:00;1.4824699040E+08;1.0433781733E+07;2.8986542893E+04;-2.5333303392E+00;2.9601720827E+01;-2.9928049013E-04;
2459849.9167;2022-Sep-27 10:00:00;1.4823783206E+08;1.0540345214E+07;2.8985473037E+04;-2.5546359080E+00;2.9600210203E+01;-2.9510028240E-04;
2459849.9583;2022-Sep-27 11:00:00;1.4822859702E+08;1.0646903227E+07;2.8984418057E+04;-2.5759405705E+00;2.9598683302E+01;-2.9101547465E-04;
2459850.0000;2022-Sep-27 12:00:00;1.4821928529E+08;1.0753455714E+07;2.8983377610E+04;-2.5972443041E+00;2.9597140127E+01;-2.8702667221E-04;
2459850.0417;2022-Sep-27 13:00:00;1.4820989686E+08;1.0860002616E+07;2.8982351349E+04;-2.6185470862E+00;2.9595580680E+01;-2.8313447163E-04;
2459850.0833;2022-Sep-27 14:00:00;1.4820043175E+08;1.0966543875E+07;2.8981338925E+04;-2.6398488945E+00;2.9594004962E+01;-2.7933946064E-04;
2459850.1250;2022-Sep-27 15:00:00;1.4819088995E+08;1.1073079432E+07;2.8980339988E+04;-2.6611497064E+00;2.9592412977E+01;-2.7564221793E-04;
2459850.1667;2022-Sep-27 16:00:00;1.4818127147E+08;1.1179609229E+07;2.8979354183E+04;-2.6824494994E+00;2.9590804726E+01;-2.7204331307E-04;
2459850.2083;2022-Sep-27 17:00:00;1.4817157631E+08;1.1286133207E+07;2.8978381157E+04;-2.7037482509E+00;2.9589180212E+01;-2.6854330634E-04;
2459850.2500;2022-Sep-27 18:00:00;1.4816180448E+08;1.1392651307E+07;2.8977420552E+04;-2.7250459386E+00;2.9587539437E+01;-2.6514274863E-04;
2459850.2917;2022-Sep-27 19:00:00;1.4815195599E+08;1.1499163471E+07;2.8976472009E+04;-2.7463425398E+00;2.9585882406E+01;-2.6184218129E-04;
2459850.3333;2022-Sep-27 20:00:00;1.4814203082E+08;1.1605669641E+07;2.8975535168E+04;-2.7676380321E+00;2.9584209120E+01;-2.5864213601E-04;
2459850.3750;2022-Sep-27 21:00:00;1.4813202899E+08;1.1712169757E+07;2.8974609665E+04;-2.7889323931E+00;2.9582519582E+01;-2.5554313467E-04;
2459850.4167;2022-Sep-27 22:00:00;1.4812195051E+08;1.1818663762E+07;2.8973695135E+04;-2.8102256002E+00;2.9580813797E+01;-2.5254568923E-04;
2459850.4583;2022-Sep-27 23:00:00;1.4811179537E+08;1.1925151597E+07;2.8972791213E+04;-2.8315176311E+00;2.9579091767E+01;-2.4965030161E-04;
2459850.5000;2022-Sep-28 00:00:00;1.4810156358E+08;1.2031633204E+07;2.8971897530E+04;-2.8528084633E+00;2.9577353497E+01;-2.4685746356E-04;
2459850.5417;2022-Sep-28 01:00:00;1.4809125515E+08;1.2138108523E+07;2.8971013716E+04;-2.8740980743E+00;2.9575598989E+01;-2.4416765653E-04;
2459850.5833;2022-Sep-28 02:00:00;1.4808087008E+08;1.2244577497E+07;2.8970139399E+04;-2.8953864418E+00;2.9573828248E+01;-2.4158135157E-04;
2459850.6250;2022-Sep-28 03:00:00;1.4807040837E+08;1.2351040067E+07;2.8969274205E+04;-2.9166735435E+00;2.9572041278E+01;-2.3909900918E-04;
2459850.6667;2022-Sep-28 04:00:00;1.4805987003E+08;1.2457496175E+07;2.8968417761E+04;-2.9379593569E+00;2.9570238082E+01;-2.3672107922E-04;
2459850.7083;2022-Sep-28 05:00:00;1.4804925506E+08;1.2563945762E+07;2.8967569688E+04;-2.9592438597E+00;2.9568418666E+01;-2.3444800080E-04;
2459850.7500;2022-Sep-28 06:00:00;1.4803856348E+08;1.2670388770E+07;2.8966729609E+04;-2.9805270297E+00;2.9566583034E+01;-2.3228020212E-04;
2459850.7917;2022-Sep-28 07:00:00;1.4802779527E+08;1.2776825140E+07;2.8965897143E+04;-3.0018088446E+00;2.9564731190E+01;-2.3021810043E-04;
2459850.8333;2022-Sep-28 08:00:00;1.4801695045E+08;1.2883254815E+07;2.8965071911E+04;-3.0230892822E+00;2.9562863138E+01;-2.2826210187E-04;
2459850.8750;2022-Sep-28 09:00:00;1.4800602903E+08;1.2989677735E+07;2.8964253528E+04;-3.0443683201E+00;2.9560978885E+01;-2.2641260137E-04;
2459850.9167;2022-Sep-28 10:00:00;1.4799503100E+08;1.3096093843E+07;2.8963441612E+04;-3.0656459364E+00;2.9559078435E+01;-2.2466998255E-04;
2459850.9583;2022-Sep-28 11:00:00;1.4798395638E+08;1.3202503080E+07;2.8962635776E+04;-3.0869221087E+00;2.9557161793E+01;-2.2303461762E-04;
2459851.0000;2022-Sep-28 12:00:00;1.4797280517E+08;1.3308905389E+07;2.8961835634E+04;-3.1081968152E+00;2.9555228964E+01;-2.2150686728E-04;
2459851.0417;2022-Sep-28 13:00:00;1.4796157737E+08;1.3415300710E+07;2.8961040797E+04;-3.1294700336E+00;2.9553279955E+01;-2.2008708062E-04;
2459851.0833;2022-Sep-28 14:00:00;1.4795027298E+08;1.3521688985E+07;2.8960250877E+04;-3.1507417419E+00;2.9551314770E+01;-2.1877559501E-04;
2459851.1250;2022-Sep-28 15:00:00;1.4793889203E+08;1.3628070157E+07;2.8959465482E+04;-3.1720119183E+00;2.9549333415E+01;-2.1757273601E-04;
2459851.1667;2022-Sep-28 16:00:00;1.4792743450E+08;1.3734444166E+07;2.8958684222E+04;-3.1932805408E+00;2.9547335897E+01;-2.1647881729E-04;
2459851.2083;2022-Sep-28 17:00:00;1.4791590041E+08;1.3840810956E+07;2.8957906704E+04;-3.2145475874E+00;2.9545322221E+01;-2.1549414054E-04;
2459851.2500;2022-Sep-28 18:00:00;1.4790428976E+08;1.3947170467E+07;2.8957132533E+04;-3.2358130365E+00;2.9543292393E+01;-2.1461899536E-04;
2459851.2917;2022-Sep-28 19:00:00;1.4789260256E+08;1.4053522641E+07;2.8956361315E+04;-3.2570768661E+00;2.9541246420E+01;-2.1385365918E-04;
2459851.3333;2022-Sep-28 20:00:00;1.4788083881E+08;1.4159867422E+07;2.8955592654E+04;-3.2783390546E+00;2.9539184309E+01;-2.1319839717E-04;
2459851.3750;2022-Sep-28 21:00:00;1.4786899852E+08;1.4266204749E+07;2.8954826154E+04;-3.2995995803E+00;2.9537106065E+01;-2.1265346222E-04;
2459851.4167;2022-Sep-28 22:00:00;1.4785708169E+08;1.4372534566E+07;2.8954061417E+04;-3.3208584216E+00;2.9535011696E+01;-2.1221909475E-04;
2459851.4583;2022-Sep-28 23:00:00;1.4784508834E+08;1.4478856814E+07;2.8953298044E+04;-3.3421155569E+00;2.9532901208E+01;-2.1189552272E-04;
2459851.5000;2022-Sep-29 00:00:00;1.4783301846E+08;1.4585171435E+07;2.8952535636E+04;-3.3633709647E+00;2.9530774609E+01;-2.1168296153E-04;
2459851.5417;2022-Sep-29 01:00:00;1.4782087207E+08;1.4691478372E+07;2.8951773793E+04;-3.3846246237E+00;2.9528631906E+01;-2.1158161393E-04;
2459851.5833;2022-Sep-29 02:00:00;1.4780864917E+08;1.4797777566E+07;2.8951012115E+04;-3.4058765123E+00;2.9526473106E+01;-2.1159166997E-04;
2459851.6250;2022-Sep-29 03:00:00;1.4779634976E+08;1.4904068959E+07;2.8950250199E+04;-3.4271266094E+00;2.9524298217E+01;-2.1171330691E-04;
2459851.6667;2022-Sep-29 04:00:00;1.4778397386E+08;1.5010352494E+07;2.8949487645E+04;-3.4483748937E+00;2.9522107245E+01;-2.1194668918E-04;
2459851.7083;2022-Sep-29 05:00:00;1.4777152146E+08;1.5116628112E+07;2.8948724049E+04;-3.4696213439E+00;2.9519900199E+01;-2.1229196830E-04;
2459851.7500;2022-Sep-29 06:00:00;1.4775899259E+08;1.5222895756E+07;2.8947959008E+04;-3.4908659391E+00;2.9517677087E+01;-2.1274928282E-04;
2459851.7917;2022-Sep-29 07:00:00;1.4774638723E+08;1.5329155368E+07;2.8947192119E+04;-3.5121086582E+00;2.9515437917E+01;-2.1331875826E-04;
2459851.8333;2022-Sep-29 08:00:00;1.4773370541E+08;1.5435406889E+07;2.8946422978E+04;-3.5333494802E+00;2.9513182696E+01;-2.1400050706E-04;
2459851.8750;2022-Sep-29 09:00:00;1.4772094712E+08;1.5541650264E+07;2.8945651181E+04;-3.5545883842E+00;2.9510911433E+01;-2.1479462851E-04;
2459851.9167;2022-Sep-29 10:00:00;1.4770811237E+08;1.5647885433E+07;2.8944876322E+04;-3.5758253495E+00;2.9508624137E+01;-2.1570120872E-04;
2459851.9583;2022-Sep-29 11:00:00;1.4769520118E+08;1.5754112338E+07;2.8944097997E+04;-3.5970603553E+00;2.9506320815E+01;-2.1672032055E-04;
2459852.0000;2022-Sep-29 12:00:00;1.4768221354E+08;1.5860330923E+07;2.8943315801E+04;-3.6182933810E+00;2.9504001477E+01;-2.1785202357E-04;
2459852.0417;2022-Sep-29 13:00:00;1.4766914947E+08;1.5966541130E+07;2.8942529327E+04;-3.6395244060E+00;2.9501666132E+01;-2.1909636400E-04;
2459852.0833;2022-Sep-29 14:00:00;1.4765600897E+08;1.6072742900E+07;2.8941738172E+04;-3.6607534098E+00;2.9499314788E+01;-2.2045337472E-04;
2459852.1250;2022-Sep-29 15:00:00;1.4764279205E+08;1.6178936177E+07;2.8940941928E+04;-3.6819803720E+00;2.9496947454E+01;-2.2192307515E-04;
2459852.1667;2022-Sep-29 16:00:00;1.4762949871E+08;1.6285120903E+07;2.8940140190E+04;-3.7032052724E+00;2.9494564139E+01;-2.2350547125E-04;
2459852.2083;2022-Sep-29 17:00:00;1.4761612897E+08;1.6391297020E+07;2.8939332553E+04;-3.7244280907E+00;2.9492164853E+01;-2.2520055553E-04;
2459852.2500;2022-Sep-29 18:00:00;1.4760268283E+08;1.6497464470E+07;2.8938518611E+04;-3.7456488068E+00;2.9489749606E+01;-2.2700830691E-04;
2459852.2917;2022-Sep-29 19:00:00;1.4758916030E+08;1.6603623198E+07;2.8937697958E+04;-3.7668674007E+00;2.9487318406E+01;-2.2892869080E-04;
2459852.3333;2022-Sep-29 20:00:00;1.4757556139E+08;1.6709773144E+07;2.8936870189E+04;-3.7880838523E+00;2.9484871263E+01;-2.3096165898E-04;
2459852.3750;2022-Sep-29 21:00:00;1.4756188610E+08;1.6815914252E+07;2.8936034899E+04;-3.8092981420E+00;2.9482408187E+01;-2.3310714964E-04;
2459852.4167;2022-Sep-29 22:00:00;1.4754813444E+08;1.6922046464E+07;2.8935191683E+04;-3.8305102498E+00;2.9479929189E+01;-2.3536508731E-04;
2459852.4583;2022-Sep-29 23:00:00;1.4753430643E+08;1.7028169723E+07;2.8934340136E+04;-3.8517201562E+00;2.9477434277E+01;-2.3773538285E-04;
2459852.5000;2022-Sep-30 00:00:00;1.4752040206E+08;1.7134283971E+07;2.8933479853E+04;-3.8729278415E+00;2.9474923463E+01;-2.4021793346E-04;
2459852.5417;2022-Sep-30 01:00:00;1.4750642135E+08;1.7240389153E+07;2.8932610432E+04;-3.8941332864E+00;2.9472396756E+01;-2.4281262260E-04;
2459852.5833;2022-Sep-30 02:00:00;1.4749236431E+08;1.7346485209E+07;2.8931731468E+04;-3.9153364715E+00;2.9469854167E+01;-2.4551932004E-04;
2459852.6250;2022-Sep-30 03:00:00;1.4747823093E+08;1.7452572084E+07;2.8930842559E+04;-3.9365373775E+00;2.9467295706E+01;-2.4833788179E-04;
2459852.6667;2022-Sep-30 04:00:00;1.4746402124E+08;1.7558649719E+07;2.8929943301E+04;-3.9577359853E+00;2.9464721385E+01;-2.5126815012E-04;
2459852.7083;2022-Sep-30 05:00:00;1.4744973524E+08;1.7664718058E+07;2.8929033294E+04;-3.9789322759E+00;2.9462131212E+01;-2.5430995356E-04;
2459852.7500;2022-Sep-30 06:00:00;1.4743537293E+08;1.7770777045E+07;2.8928112136E+04;-4.0001262302E+00;2.9459525200E+01;-2.5746310685E-04;
2459852.7917;2022-Sep-30 07:00:00;1.4742093433E+08;1.7876826621E+07;2.8927179426E+04;-4.0213178296E+00;2.9456903360E+01;-2.6072741099E-04;
2459852.8333;2022-Sep-30 08:00:00;1.4740641944E+08;1.7982866730E+07;2.8926234766E+04;-4.0425070552E+00;2.9454265702E+01;-2.6410265317E-04;
2459852.8750;2022-Sep-30 09:00:00;1.4739182828E+08;1.8088897315E+07;2.8925277754E+04;-4.0636938885E+00;2.9451612237E+01;-2.6758860684E-04;
2459852.9167;2022-Sep-30 10:00:00;1.4737716085E+08;1.8194918319E+07;2.8924307995E+04;-4.0848783109E+00;2.9448942978E+01;-2.7118503166E-04;
2459852.9583;2022-Sep-30 11:00:00;1.4736241716E+08;1.8300929685E+07;2.8923325090E+04;-4.1060603042E+00;2.9446257934E+01;-2.7489167353E-04;
2459853.0000;2022-Sep-30 12:00:00;1.4734759722E+08;1.8406931357E+07;2.8922328643E+04;-4.1272398500E+00;2.9443557119E+01;-2.7870826458E-04;
2459853.0417;2022-Sep-30 13:00:00;1.4733270104E+08;1.8512923278E+07;2.8921318259E+04;-4.1484169302E+00;2.9440840542E+01;-2.8263452318E-04;
2459853.0833;2022-Sep-30 14:00:00;1.4731772862E+08;1.8618905390E+07;2.8920293543E+04;-4.1695915268E+00;2.9438108216E+01;-2.8667015395E-04;
2459853.1250;2022-Sep-30 15:00:00;1.4730267998E+08;1.8724877638E+07;2.8919254103E+04;-4.1907636219E+00;2.9435360153E+01;-2.9081484780E-04;
2459853.1667;2022-Sep-30 16:00:00;1.4728755513E+08;1.8830839965E+07;2.8918199546E+04;-4.2119331976E+00;2.9432596365E+01;-2.9506828188E-04;
2459853.2083;2022-Sep-30 17:00:00;1.4727235406E+08;1.8936792313E+07;2.8917129481E+04;-4.2331002364E+00;2.9429816863E+01;-2.9943011967E-04;
2459853.2500;2022-Sep-30 18:00:00;1.4725707681E+08;1.9042734627E+07;2.8916043519E+04;-4.2542647207E+00;2.9427021659E+01;-3.0390001092E-04;
2459853.2917;2022-Sep-30 19:00:00;1.4724172336E+08;1.9148666850E+07;2.8914941272E+04;-4.2754266330E+00;2.9424210766E+01;-3.0847759174E-04;
2459853.3333;2022-Sep-30 20:00:00;1.4722629374E+08;1.9254588926E+07;2.8913822352E+04;-4.2965859560E+00;2.9421384197E+01;-3.1316248456E-04;
2459853.3750;2022-Sep-30 21:00:00;1.4721078795E+08;1.9360500798E+07;2.8912686374E+04;-4.3177426727E+00;2.9418541962E+01;-3.1795429822E-04;
2459853.4167;2022-Sep-30 22:00:00;1.4719520599E+08;1.9466402409E+07;2.8911532953E+04;-4.3388967659E+00;2.9415684076E+01;-3.2285262794E-04;
2459853.4583;2022-Sep-30 23:00:00;1.4717954789E+08;1.9572293704E+07;2.8910361707E+04;-4.3600482188E+00;2.9412810549E+01;-3.2785705536E-04;
2459853.5000;2022-Oct-01 00:00:00;1.4716381365E+08;1.9678174626E+07;2.8909172256E+04;-4.3811970145E+00;2.9409921395E+01;-3.3296714858E-04;
2459853.5417;2022-Oct-01 01:00:00;1.4714800328E+08;1.9784045119E+07;2.8907964218E+04;-4.4023431365E+00;2.9407016627E+01;-3.3818246219E-04;
2459853.5833;2022-Oct-01 02:00:00;1.4713211678E+08;1.9889905127E+07;2.8906737216E+04;-4.4234865681E+00;2.9404096258E+01;-3.4350253729E-04;
2459853.6250;2022-Oct-01 03:00:00;1.4711615418E+08;1.9995754594E+07;2.8905490874E+04;-4.4446272931E+00;2.9401160299E+01;-3.4892690153E-04;
2459853.6667;2022-Oct-01 04:00:00;1.4710011547E+08;2.0101593463E+07;2.8904224818E+04;-4.4657652951E+00;2.9398208765E+01;-3.5445506915E-04;
2459853.7083;2022-Oct-01 05:00:00;1.4708400067E+08;2.0207421678E+07;2.8902938674E+04;-4.4869005580E+00;2.9395241667E+01;-3.6008654104E-04;
2459853.7500;2022-Oct-01 06:00:00;1.4706780979E+08;2.0313239184E+07;2.8901632071E+04;-4.5080330659E+00;2.9392259020E+01;-3.6582080472E-04;
2459853.7917;2022-Oct-01 07:00:00;1.4705154284E+08;2.0419045925E+07;2.8900304641E+04;-4.5291628029E+00;2.9389260837E+01;-3.7165733443E-04;
2459853.8333;2022-Oct-01 08:00:00;1.4703519982E+08;2.0524841844E+07;2.8898956016E+04;-4.5502897532E+00;2.9386247130E+01;-3.7759559118E-04;
2459853.8750;2022-Oct-01 09:00:00;1.4701878075E+08;2.0630626885E+07;2.8897585832E+04;-4.5714139014E+00;2.9383217913E+01;-3.8363502276E-04;
2459853.9167;2022-Oct-01 10:00:00;1.4700228564E+08;2.0736400994E+07;2.8896193724E+04;-4.5925352320E+00;2.9380173199E+01;-3.8977506380E-04;
2459853.9583;2022-Oct-01 11:00:00;1.4698571450E+08;2.0842164114E+07;2.8894779331E+04;-4.6136537297E+00;2.9377113002E+01;-3.9601513583E-04;
2459854.0000;2022-Oct-01 12:00:00;1.4696906734E+08;2.0947916189E+07;2.8893342295E+04;-4.6347693792E+00;2.9374037335E+01;-4.0235464733E-04;
2459854.0417;2022-Oct-01 13:00:00;1.4695234417E+08;2.1053657164E+07;2.8891882259E+04;-4.6558821658E+00;2.9370946213E+01;-4.0879299377E-04;
2459854.0833;2022-Oct-01 14:00:00;1.4693554499E+08;2.1159386983E+07;2.8890398868E+04;-4.6769920744E+00;2.9367839648E+01;-4.1532955766E-04;
2459854.1250;2022-Oct-01 15:00:00;1.4691866983E+08;2.1265105591E+07;2.8888891769E+04;-4.6980990903E+00;2.9364717654E+01;-4.2196370864E-04;
2459854.1667;2022-Oct-01 16:00:00;1.4690171868E+08;2.1370812932E+07;2.8887360613E+04;-4.7192031989E+00;2.9361580246E+01;-4.2869480348E-04;
2459854.2083;2022-Oct-01 17:00:00;1.4688469157E+08;2.1476508950E+07;2.8885805051E+04;-4.7403043859E+00;2.9358427436E+01;-4.3552218620E-04;
2459854.2500;2022-Oct-01 18:00:00;1.4686758849E+08;2.1582193591E+07;2.8884224738E+04;-4.7614026369E+00;2.9355259240E+01;-4.4244518810E-04;
2459854.2917;2022-Oct-01 19:00:00;1.4685040947E+08;2.1687866798E+07;2.8882619332E+04;-4.7824979378E+00;2.9352075670E+01;-4.4946312781E-04;
2459854.3333;2022-Oct-01 20:00:00;1.4683315451E+08;2.1793528517E+07;2.8880988491E+04;-4.8035902746E+00;2.9348876741E+01;-4.5657531138E-04;
2459854.3750;2022-Oct-01 21:00:00;1.4681582363E+08;2.1899178692E+07;2.8879331877E+04;-4.8246796335E+00;2.9345662467E+01;-4.6378103233E-04;
2459854.4167;2022-Oct-01 22:00:00;1.4679841682E+08;2.2004817269E+07;2.8877649156E+04;-4.8457660006E+00;2.9342432862E+01;-4.7107957174E-04;
2459854.4583;2022-Oct-01 23:00:00;1.4678093411E+08;2.2110444191E+07;2.8875939994E+04;-4.8668493626E+00;2.9339187940E+01;-4.7847019829E-04;
2459854.5000;2022-Oct-02 00:00:00;1.4676337551E+08;2.2216059403E+07;2.8874204061E+04;-4.8879297060E+00;2.9335927716E+01;-4.8595216834E-04;
2459854.5417;2022-Oct-02 01:00:00;1.4674574102E+08;2.2321662852E+07;2.8872441030E+04;-4.9090070174E+00;2.9332652204E+01;-4.9352472602E-04;
2459854.5833;2022-Oct-02 02:00:00;1.4672803066E+08;2.2427254481E+07;2.8870650575E+04;-4.9300812840E+00;2.9329361417E+01;-5.0118710329E-04;
2459854.6250;2022-Oct-02 03:00:00;1.4671024444E+08;2.2532834236E+07;2.8868832376E+04;-4.9511524926E+00;2.9326055371E+01;-5.0893851999E-04;
2459854.6667;2022-Oct-02 04:00:00;1.4669238237E+08;2.2638402061E+07;2.8866986112E+04;-4.9722206305E+00;2.9322734080E+01;-5.1677818399E-04;
2459854.7083;2022-Oct-02 05:00:00;1.4667444446E+08;2.2743957903E+07;2.8865111468E+04;-4.9932856851E+00;2.9319397558E+01;-5.2470529119E-04;
2459854.7500;2022-Oct-02 06:00:00;1.4665643072E+08;2.2849501706E+07;2.8863208130E+04;-5.0143476439E+00;2.9316045820E+01;-5.3271902565E-04;
2459854.7917;2022-Oct-02 07:00:00;1.4663834116E+08;2.2955033415E+07;2.8861275788E+04;-5.0354064945E+00;2.9312678880E+01;-5.4081855966E-04;
2459854.8333;2022-Oct-02 08:00:00;1.4662017579E+08;2.3060552975E+07;2.8859314134E+04;-5.0564622247E+00;2.9309296752E+01;-5.4900305381E-04;
2459854.8750;2022-Oct-02 09:00:00;1.4660193463E+08;2.3166060333E+07;2.8857322865E+04;-5.0775148226E+00;2.9305899453E+01;-5.5727165710E-04;
2459854.9167;2022-Oct-02 10:00:00;1.4658361769E+08;2.3271555433E+07;2.8855301678E+04;-5.0985642763E+00;2.9302486995E+01;-5.6562350701E-04;
2459854.9583;2022-Oct-02 11:00:00;1.4656522497E+08;2.3377038221E+07;2.8853250277E+04;-5.1196105740E+00;2.9299059394E+01;-5.7405772961E-04;
2459855.0000;2022-Oct-02 12:00:00;1.4654675650E+08;2.3482508643E+07;2.8851168365E+04;-5.1406537042E+00;2.9295616664E+01;-5.8257343963E-04;
2459855.0417;2022-Oct-02 13:00:00;1.4652821227E+08;2.3587966643E+07;2.8849055651E+04;-5.1616936554E+00;2.9292158820E+01;-5.9116974055E-04;
2459855.0833;2022-Oct-02 14:00:00;1.4650959231E+08;2.3693412168E+07;2.8846911847E+04;-5.1827304166E+00;2.9288685877E+01;-5.9984572472E-04;
2459855.1250;2022-Oct-02 15:00:00;1.4649089662E+08;2.3798845163E+07;2.8844736668E+04;-5.2037639765E+00;2.9285197849E+01;-6.0860047343E-04;
2459855.1667;2022-Oct-02 16:00:00;1.4647212521E+08;2.3904265574E+07;2.8842529830E+04;-5.2247943243E+00;2.9281694751E+01;-6.1743305704E-04;
2459855.2083;2022-Oct-02 17:00:00;1.4645327810E+08;2.4009673347E+07;2.8840291057E+04;-5.2458214491E+00;2.9278176599E+01;-6.2634253505E-04;
2459855.2500;2022-Oct-02 18:00:00;1.4643435530E+08;2.4115068428E+07;2.8838020073E+04;-5.2668453404E+00;2.9274643406E+01;-6.3532795620E-04;
2459855.2917;2022-Oct-02 19:00:00;1.4641535682E+08;2.4220450762E+07;2.8835716606E+04;-5.2878659877E+00;2.9271095188E+01;-6.4438835859E-04;
2459855.3333;2022-Oct-02 20:00:00;1.4639628267E+08;2.4325820295E+07;2.8833380388E+04;-5.3088833808E+00;2.9267531960E+01;-6.5352276979E-04;
2459855.3750;2022-Oct-02 21:00:00;1.4637713286E+08;2.4431176974E+07;2.8831011154E+04;-5.3298975094E+00;2.9263953735E+01;-6.6273020693E-04;
2459855.4167;2022-Oct-02 22:00:00;1.4635790741E+08;2.4536520744E+07;2.8828608644E+04;-5.3509083637E+00;2.9260360530E+01;-6.7200967684E-04;
2459855.4583;2022-Oct-02 23:00:00;1.4633860633E+08;2.4641851552E+07;2.8826172599E+04;-5.3719159338E+00;2.9256752359E+01;-6.8136017608E-04;
2459855.5000;2022-Oct-03 00:00:00;1.4631922962E+08;2.4747169343E+07;2.8823702767E+04;-5.3929202101E+00;2.9253129236E+01;-6.9078069116E-04;
2459855.5417;2022-Oct-03 01:00:00;1.4629977730E+08;2.4852474064E+07;2.8821198896E+04;-5.4139211830E+00;2.9249491178E+01;-7.0027019859E-04;
2459855.5833;2022-Oct-03 02:00:00;1.4628024939E+08;2.4957765662E+07;2.8818660740E+04;-5.4349188433E+00;2.9245838198E+01;-7.0982766500E-04;
2459855.6250;2022-Oct-03 03:00:00;1.4626064589E+08;2.5063044082E+07;2.8816088056E+04;-5.4559131818E+00;2.9242170311E+01;-7.1945204727E-04;
2459855.6667;2022-Oct-03 04:00:00;1.4624096682E+08;2.5168309270E+07;2.8813480606E+04;-5.4769041894E+00;2.9238487532E+01;-7.2914229265E-04;
