2451676.5; 2000-May-12 00:00:00;-9.42603478E+07;-1.18257419E+08;2.13312788E+04;2.24077557E+01;-1.95422884E+01;7.24265594E-02
2451677.5; 2000-May-13 00:00:00;-9.23011933E+07;-1.19932241E+08;2.69522691E+04;2.29437322E+01;-1.92168289E+01;5.71686940E-02
2451678.5; 2000-May-14 00:00:00;-9.02957393E+07;-1.21576383E+08;3.11352506E+04;2.34773712E+01;-1.88322890E+01;3.93154155E-02
2451679.5; 2000-May-15 00:00:00;-8.82447226E+07;-1.23184824E+08;3.37018356E+04;2.39965088E+01;-1.83909912E+01;1.99288481E-02
2451680.5; 2000-May-16 00:00:00;-8.61498698E+07;-1.24752843E+08;3.45648445E+04;2.44904544E+01;-1.78975505E+01;5.01399893E-05
2451681.5; 2000-May-17 00:00:00;-8.40137572E+07;-1.26276202E+08;3.37245586E+04;2.49502583E+01;-1.73583658E+01;-1.93437420E-02
2451682.5; 2000-May-18 00:00:00;-8.18396532E+07;-1.27751272E+08;3.12616218E+04;2.53688774E+01;-1.67811261E+01;-3.73745913E-02
2451683.5; 2000-May-19 00:00:00;-7.96313494E+07;-1.29175129E+08;2.73273301E+04;2.57412338E+01;-1.61743221E+01;-5.32885657E-02
2451684.5; 2000-May-20 00:00:00;-7.73929934E+07;-1.30545598E+08;2.21321671E+04;2.60641553E+01;-1.55467910E+01;-6.64708670E-02
2451685.5; 2000-May-21 00:00:00;-7.51289300E+07;-1.31861271E+08;1.59335932E+04;2.63362039E+01;-1.49073344E+01;-7.64483014E-02
2451686.5; 2000-May-22 00:00:00;-7.28435623E+07;-1.33121487E+08;9.02410615E+03;2.65574275E+01;-1.42644537E+01;-8.28808583E-02
2451687.5; 2000-May-23 00:00:00;-7.05412347E+07;-1.34326303E+08;1.72037576E+03;2.67290944E+01;-1.36262246E+01;-8.55460874E-02
2451688.5; 2000-May-24 00:00:00;-6.82261374E+07;-1.35476454E+08;-5.64616098E+03;2.68534754E+01;-1.30003054E+01;-8.43219652E-02
2451689.5; 2000-May-25 00:00:00;-6.59022256E+07;-1.36573322E+08;-1.27373933E+04;2.69337385E+01;-1.23940401E+01;-7.91747743E-02
2451690.5; 2000-May-26 00:00:00;-6.35731406E+07;-1.37618916E+08;-1.92160325E+04;2.69739999E+01;-1.18145957E+01;-7.01584115E-02
2451691.5; 2000-May-27 00:00:00;-6.12421194E+07;-1.38615860E+08;-2.47537467E+04;2.69795590E+01;-1.12690418E+01;-5.74306818E-02
2451692.5; 2000-May-28 00:00:00;-5.89118759E+07;-1.39567381E+08;-2.90415777E+04;2.69573032E+01;-1.07642576E+01;-4.12901559E-02
2451693.5; 2000-May-29 00:00:00;-5.65844424E+07;-1.40477281E+08;-3.18044262E+04;2.69162076E+01;-1.03065329E+01;-2.22328091E-02
2451694.5; 2000-May-30 00:00:00;-5.42609695E+07;-1.41349848E+08;-3.28209903E+04;2.68677573E+01;-9.90073769E+00;-1.01903163E-03
2451695.5; 2000-May-31 00:00:00;-5.19415033E+07;-1.42189690E+08;-3.19491651E+04;2.68259914E+01;-9.54902888E+00;2.12721696E-02
2451696.5; 2000-Jun-01 00:00:00;-4.96247885E+07;-1.43001423E+08;-2.91542360E+04;2.68067940E+01;-9.24927924E+00;4.32400149E-02
