$$SOE;;;;
2497745.5;2126-Jun-30 00:00:00;1.678864737969E+07;-1.511409811234E+08;4.275552646063E+04
2497746.5;2126-Jul-01 00:00:00;1.930174669567E+07;-1.508447370289E+08;4.251666633866E+04
2497747.5;2126-Jul-02 00:00:00;2.180923291812E+07;-1.505062001827E+08;4.227783808183E+04
2497748.5;2126-Jul-03 00:00:00;2.431045440973E+07;-1.501255032316E+08;4.204343275581E+04
2497749.5;2126-Jul-04 00:00:00;2.680476713749E+07;-1.497027747883E+08;4.181667340548E+04
2497750.5;2126-Jul-05 00:00:00;2.929153016477E+07;-1.492381389711E+08;4.159945406473E+04
2497751.5;2126-Jul-06 00:00:00;3.177010148351E+07;-1.487317164715E+08;4.139231971613E+04
2497752.5;2126-Jul-07 00:00:00;3.423983474303E+07;-1.481836268035E+08;4.119457213234E+04
2497753.5;2126-Jul-08 00:00:00;3.670007717311E+07;-1.475939911880E+08;4.100446231707E+04
2497754.5;2126-Jul-09 00:00:00;3.915016868738E+07;-1.469629355054E+08;4.081942056698E+04
2497755.5;2126-Jul-10 00:00:00;4.158944191118E+07;-1.462905928917E+08;4.063628101593E+04
2497756.5;2126-Jul-11 00:00:00;4.401722276809E+07;-1.455771057679E+08;4.045147299870E+04
2497757.5;2126-Jul-12 00:00:00;4.643283126957E+07;-1.448226272909E+08;4.026116905378E+04
2497758.5;2126-Jul-13 00:00:00;4.883558223780E+07;-1.440273223588E+08;4.006139373663E+04
2497759.5;2126-Jul-14 00:00:00;5.122478580362E+07;-1.431913683768E+08;3.984810701533E+04
2497760.5;2126-Jul-15 00:00:00;5.359974763721E+07;-1.423149560247E+08;3.961728148595E+04
2497761.5;2126-Jul-16 00:00:00;5.595976898100E+07;-1.413982902572E+08;3.936499501380E+04
2497762.5;2126-Jul-17 00:00:00;5.830414666908E+07;-1.404415917330E+08;3.908755978658E+04
2497763.5;2126-Jul-18 00:00:00;6.063217342986E+07;-1.394450987768E+08;3.878170379768E+04
2497764.5;2126-Jul-19 00:00:00;6.294313885543E+07;-1.384090698234E+08;3.844480908238E+04
2497765.5;2126-Jul-20 00:00:00;6.523633142578E+07;-1.373337860582E+08;3.807519110391E+04
2497766.5;2126-Jul-21 00:00:00;6.751104183086E+07;-1.362195537139E+08;3.767237804446E+04
2497767.5;2126-Jul-22 00:00:00;6.976656750632E+07;-1.350667053137E+08;3.723732657991E+04
