T;t;x;y;z;vx;vy;vz
2459587.333333;2022-Jan-07 20:00:00;-1.2870654310E+06;4.9207091896E+05;2.6041545011E+04;-5.6775934395E-03;-1.4646694618E-02;2.4861269609E-04
2459587.375000;2022-Jan-07 21:00:00;-1.2870858689E+06;4.9201819058E+05;2.6042439989E+04;-5.6768012634E-03;-1.4646848836E-02;2.4859729486E-04
2459587.416667;2022-Jan-07 22:00:00;-1.2871063040E+06;4.9196546164E+05;2.6043334912E+04;-5.6760092566E-03;-1.4647002916E-02;2.4858191295E-04
2459587.458333;2022-Jan-07 23:00:00;-1.2871267362E+06;4.9191273216E+05;2.6044229779E+04;-5.6752174197E-03;-1.4647156859E-02;2.4856655044E-04
2459587.500000;2022-Jan-08 00:00:00;-1.2871471655E+06;4.9186000211E+05;2.6045124591E+04;-5.6744257534E-03;-1.4647310664E-02;2.4855120740E-04
2459587.541667;2022-Jan-08 01:00:00;-1.2871675921E+06;4.9180727152E+05;2.6046019348E+04;-5.6736342584E-03;-1.4647464332E-02;2.4853588390E-04
2459587.583333;2022-Jan-08 02:00:00;-1.2871880157E+06;4.9175454037E+05;2.6046914049E+04;-5.6728429355E-03;-1.4647617862E-02;2.4852058002E-04
2459587.625000;2022-Jan-08 03:00:00;-1.2872084365E+06;4.9170180867E+05;2.6047808696E+04;-5.6720517855E-03;-1.4647771256E-02;2.4850529584E-04
2459587.666667;2022-Jan-08 04:00:00;-1.2872288545E+06;4.9164907642E+05;2.6048703287E+04;-5.6712608090E-03;-1.4647924512E-02;2.4849003142E-04
2459587.708333;2022-Jan-08 05:00:00;-1.2872492696E+06;4.9159634362E+05;2.6049597824E+04;-5.6704700067E-03;-1.4648077631E-02;2.4847478684E-04
2459587.750000;2022-Jan-08 06:00:00;-1.2872696819E+06;4.9154361026E+05;2.6050492306E+04;-5.6696793794E-03;-1.4648230614E-02;2.4845956217E-04
2459587.791667;2022-Jan-08 07:00:00;-1.2872900913E+06;4.9149087635E+05;2.6051386733E+04;-5.6688889279E-03;-1.4648383460E-02;2.4844435749E-04
2459587.833333;2022-Jan-08 08:00:00;-1.2873104979E+06;4.9143814190E+05;2.6052281105E+04;-5.6680986528E-03;-1.4648536169E-02;2.4842917286E-04
2459587.875000;2022-Jan-08 09:00:00;-1.2873309016E+06;4.9138540689E+05;2.6053175423E+04;-5.6673085550E-03;-1.4648688741E-02;2.4841400836E-04
2459587.916667;2022-Jan-08 10:00:00;-1.2873513025E+06;4.9133267134E+05;2.6054069686E+04;-5.6665186351E-03;-1.4648841177E-02;2.4839886407E-04
2459587.958333;2022-Jan-08 11:00:00;-1.2873717005E+06;4.9127993524E+05;2.6054963895E+04;-5.6657288939E-03;-1.4648993477E-02;2.4838374005E-04
2459588.000000;2022-Jan-08 12:00:00;-1.2873920957E+06;4.9122719859E+05;2.6055858049E+04;-5.6649393322E-03;-1.4649145640E-02;2.4836863638E-04
2459588.041667;2022-Jan-08 13:00:00;-1.2874124881E+06;4.9117446139E+05;2.6056752149E+04;-5.6641499506E-03;-1.4649297668E-02;2.4835355312E-04
2459588.083333;2022-Jan-08 14:00:00;-1.2874328776E+06;4.9112172364E+05;2.6057646195E+04;-5.6633607501E-03;-1.4649449560E-02;2.4833849036E-04
2459588.125000;2022-Jan-08 15:00:00;-1.2874532643E+06;4.9106898535E+05;2.6058540186E+04;-5.6625717312E-03;-1.4649601316E-02;2.4832344815E-04
2459588.166667;2022-Jan-08 16:00:00;-1.2874736481E+06;4.9101624652E+05;2.6059434124E+04;-5.6617828948E-03;-1.4649752936E-02;2.4830842658E-04
2459588.208333;2022-Jan-08 17:00:00;-1.2874940291E+06;4.9096350713E+05;2.6060328007E+04;-5.6609942417E-03;-1.4649904422E-02;2.4829342571E-04
2459588.250000;2022-Jan-08 18:00:00;-1.2875144073E+06;4.9091076720E+05;2.6061221836E+04;-5.6602057725E-03;-1.4650055772E-02;2.4827844561E-04
2459588.291667;2022-Jan-08 19:00:00;-1.2875347826E+06;4.9085802673E+05;2.6062115612E+04;-5.6594174881E-03;-1.4650206986E-02;2.4826348635E-04
2459588.333333;2022-Jan-08 20:00:00;-1.2875551551E+06;4.9080528571E+05;2.6063009333E+04;-5.6586293892E-03;-1.4650358066E-02;2.4824854801E-04
2459588.375000;2022-Jan-08 21:00:00;-1.2875755248E+06;4.9075254415E+05;2.6063903001E+04;-5.6578414766E-03;-1.4650509012E-02;2.4823363065E-04
2459588.416667;2022-Jan-08 22:00:00;-1.2875958916E+06;4.9069980205E+05;2.6064796616E+04;-5.6570537511E-03;-1.4650659823E-02;2.4821873434E-04
2459588.458333;2022-Jan-08 23:00:00;-1.2876162555E+06;4.9064705940E+05;2.6065690176E+04;-5.6562662135E-03;-1.4650810499E-02;2.4820385915E-04
2459588.500000;2022-Jan-09 00:00:00;-1.2876366167E+06;4.9059431621E+05;2.6066583683E+04;-5.6554788644E-03;-1.4650961042E-02;2.4818900515E-04
2459588.541667;2022-Jan-09 01:00:00;-1.2876569750E+06;4.9054157248E+05;2.6067477137E+04;-5.6546917047E-03;-1.4651111451E-02;2.4817417241E-04
2459588.583333;2022-Jan-09 02:00:00;-1.2876773305E+06;4.9048882821E+05;2.6068370537E+04;-5.6539047352E-03;-1.4651261726E-02;2.4815936100E-04
2459588.625000;2022-Jan-09 03:00:00;-1.2876976831E+06;4.9043608340E+05;2.6069263884E+04;-5.6531179566E-03;-1.4651411867E-02;2.4814457098E-04
2459588.666667;2022-Jan-09 04:00:00;-1.2877180329E+06;4.9038333805E+05;2.6070157178E+04;-5.6523313698E-03;-1.4651561876E-02;2.4812980242E-04
2459588.708333;2022-Jan-09 05:00:00;-1.2877383799E+06;4.9033059215E+05;2.6071050419E+04;-5.6515449755E-03;-1.4651711751E-02;2.4811505539E-04
2459588.750000;2022-Jan-09 06:00:00;-1.2877587240E+06;4.9027784572E+05;2.6071943607E+04;-5.6507587745E-03;-1.4651861494E-02;2.4810032996E-04
2459588.791667;2022-Jan-09 07:00:00;-1.2877790654E+06;4.9022509875E+05;2.6072836741E+04;-5.6499727675E-03;-1.4652011104E-02;2.4808562619E-04
2459588.833333;2022-Jan-09 08:00:00;-1.2877994038E+06;4.9017235124E+05;2.6073729823E+04;-5.6491869555E-03;-1.4652160582E-02;2.4807094414E-04
2459588.875000;2022-Jan-09 09:00:00;-1.2878197395E+06;4.9011960319E+05;2.6074622852E+04;-5.6484013391E-03;-1.4652309928E-02;2.4805628389E-04
2459588.916667;2022-Jan-09 10:00:00;-1.2878400723E+06;4.9006685461E+05;2.6075515829E+04;-5.6476159191E-03;-1.4652459142E-02;2.4804164550E-04
2459588.958333;2022-Jan-09 11:00:00;-1.2878604023E+06;4.9001410549E+05;2.6076408752E+04;-5.6468306964E-03;-1.4652608225E-02;2.4802702903E-04
2459589.000000;2022-Jan-09 12:00:00;-1.2878807295E+06;4.8996135583E+05;2.6077301623E+04;-5.6460456718E-03;-1.4652757177E-02;2.4801243455E-04
2459589.041667;2022-Jan-09 13:00:00;-1.2879010539E+06;4.8990860564E+05;2.6078194442E+04;-5.6452608459E-03;-1.4652905998E-02;2.4799786212E-04
2459589.083333;2022-Jan-09 14:00:00;-1.2879213754E+06;4.8985585491E+05;2.6079087208E+04;-5.6444762198E-03;-1.4653054688E-02;2.4798331181E-04
2459589.125000;2022-Jan-09 15:00:00;-1.2879416941E+06;4.8980310364E+05;2.6079979922E+04;-5.6436917940E-03;-1.4653203249E-02;2.4796878368E-04
2459589.166667;2022-Jan-09 16:00:00;-1.2879620100E+06;4.8975035185E+05;2.6080872583E+04;-5.6429075695E-03;-1.4653351679E-02;2.4795427779E-04
2459589.208333;2022-Jan-09 17:00:00;-1.2879823230E+06;4.8969759951E+05;2.6081765192E+04;-5.6421235470E-03;-1.4653499979E-02;2.4793979420E-04
2459589.250000;2022-Jan-09 18:00:00;-1.2880026333E+06;4.8964484665E+05;2.6082657750E+04;-5.6413397273E-03;-1.4653648150E-02;2.4792533298E-04
2459589.291667;2022-Jan-09 19:00:00;-1.2880229407E+06;4.8959209325E+05;2.6083550255E+04;-5.6405561112E-03;-1.4653796192E-02;2.4791089419E-04
2459589.333333;2022-Jan-09 20:00:00;-1.2880432453E+06;4.8953933931E+05;2.6084442708E+04;-5.6397726996E-03;-1.4653944106E-02;2.4789647789E-04
2459589.375000;2022-Jan-09 21:00:00;-1.2880635470E+06;4.8948658485E+05;2.6085335110E+04;-5.6389894932E-03;-1.4654091891E-02;2.4788208414E-04
2459589.416667;2022-Jan-09 22:00:00;-1.2880838460E+06;4.8943382985E+05;2.6086227459E+04;-5.6382064929E-03;-1.4654239548E-02;2.4786771300E-04
2459589.458333;2022-Jan-09 23:00:00;-1.2881041421E+06;4.8938107432E+05;2.6087119757E+04;-5.6374236994E-03;-1.4654387077E-02;2.4785336453E-04
2459589.500000;2022-Jan-10 00:00:00;-1.2881244354E+06;4.8932831826E+05;2.6088012003E+04;-5.6366411135E-03;-1.4654534479E-02;2.4783903879E-04
2459589.541667;2022-Jan-10 01:00:00;-1.2881447259E+06;4.8927556168E+05;2.6088904198E+04;-5.6358587362E-03;-1.4654681754E-02;2.4782473583E-04
2459589.583333;2022-Jan-10 02:00:00;-1.2881650136E+06;4.8922280456E+05;2.6089796342E+04;-5.6350765680E-03;-1.4654828903E-02;2.4781045572E-04
2459589.625000;2022-Jan-10 03:00:00;-1.2881852985E+06;4.8917004691E+05;2.6090688434E+04;-5.6342946100E-03;-1.4654975925E-02;2.4779619852E-04
2459589.666667;2022-Jan-10 04:00:00;-1.2882055805E+06;4.8911728873E+05;2.6091580474E+04;-5.6335128628E-03;-1.4655122822E-02;2.4778196427E-04
2459589.708333;2022-Jan-10 05:00:00;-1.2882258598E+06;4.8906453002E+05;2.6092472464E+04;-5.6327313273E-03;-1.4655269593E-02;2.4776775304E-04
2459589.750000;2022-Jan-10 06:00:00;-1.2882461362E+06;4.8901177079E+05;2.6093364402E+04;-5.6319500043E-03;-1.4655416239E-02;2.4775356489E-04
2459589.791667;2022-Jan-10 07:00:00;-1.2882664098E+06;4.8895901103E+05;2.6094256289E+04;-5.6311688946E-03;-1.4655562760E-02;2.4773939986E-04
2459589.833333;2022-Jan-10 08:00:00;-1.2882866806E+06;4.8890625074E+05;2.6095148126E+04;-5.6303879990E-03;-1.4655709158E-02;2.4772525802E-04
2459589.875000;2022-Jan-10 09:00:00;-1.2883069486E+06;4.8885348992E+05;2.6096039911E+04;-5.6296073183E-03;-1.4655855431E-02;2.4771113942E-04
2459589.916667;2022-Jan-10 10:00:00;-1.2883272138E+06;4.8880072858E+05;2.6096931646E+04;-5.6288268534E-03;-1.4656001582E-02;2.4769704410E-04
2459589.958333;2022-Jan-10 11:00:00;-1.2883474762E+06;4.8874796671E+05;2.6097823330E+04;-5.6280466049E-03;-1.4656147609E-02;2.4768297213E-04
2459590.000000;2022-Jan-10 12:00:00;-1.2883677357E+06;4.8869520432E+05;2.6098714963E+04;-5.6272665739E-03;-1.4656293514E-02;2.4766892356E-04
2459590.041667;2022-Jan-10 13:00:00;-1.2883879925E+06;4.8864244140E+05;2.6099606546E+04;-5.6264867609E-03;-1.4656439296E-02;2.4765489844E-04
2459590.083333;2022-Jan-10 14:00:00;-1.2884082464E+06;4.8858967795E+05;2.6100498079E+04;-5.6257071670E-03;-1.4656584958E-02;2.4764089682E-04
2459590.125000;2022-Jan-10 15:00:00;-1.2884284976E+06;4.8853691398E+05;2.6101389561E+04;-5.6249277928E-03;-1.4656730498E-02;2.4762691876E-04
2459590.166667;2022-Jan-10 16:00:00;-1.2884487459E+06;4.8848414949E+05;2.6102280993E+04;-5.6241486391E-03;-1.4656875917E-02;2.4761296429E-04
2459590.208333;2022-Jan-10 17:00:00;-1.2884689915E+06;4.8843138448E+05;2.6103172374E+04;-5.6233697069E-03;-1.4657021216E-02;2.4759903348E-04
2459590.250000;2022-Jan-10 18:00:00;-1.2884892342E+06;4.8837861894E+05;2.6104063706E+04;-5.6225909968E-03;-1.4657166396E-02;2.4758512637E-04
2459590.291667;2022-Jan-10 19:00:00;-1.2885094741E+06;4.8832585288E+05;2.6104954987E+04;-5.6218125097E-03;-1.4657311456E-02;2.4757124300E-04
2459590.333333;2022-Jan-10 20:00:00;-1.2885297112E+06;4.8827308630E+05;2.6105846219E+04;-5.6210342464E-03;-1.4657456398E-02;2.4755738344E-04
2459590.375000;2022-Jan-10 21:00:00;-1.2885499456E+06;4.8822031919E+05;2.6106737400E+04;-5.6202562077E-03;-1.4657601221E-02;2.4754354771E-04
2459590.416667;2022-Jan-10 22:00:00;-1.2885701771E+06;4.8816755157E+05;2.6107628532E+04;-5.6194783944E-03;-1.4657745927E-02;2.4752973588E-04
2459590.458333;2022-Jan-10 23:00:00;-1.2885904058E+06;4.8811478342E+05;2.6108519614E+04;-5.6187008073E-03;-1.4657890516E-02;2.4751594799E-04
2459590.500000;2022-Jan-11 00:00:00;-1.2886106317E+06;4.8806201476E+05;2.6109410647E+04;-5.6179234472E-03;-1.4658034988E-02;2.4750218407E-04
2459590.541667;2022-Jan-11 01:00:00;-1.2886308548E+06;4.8800924557E+05;2.6110301630E+04;-5.6171463149E-03;-1.4658179344E-02;2.4748844418E-04
2459590.583333;2022-Jan-11 02:00:00;-1.2886510752E+06;4.8795647587E+05;2.6111192564E+04;-5.6163694112E-03;-1.4658323584E-02;2.4747472836E-04
2459590.625000;2022-Jan-11 03:00:00;-1.2886712927E+06;4.8790370564E+05;2.6112083448E+04;-5.6155927369E-03;-1.4658467709E-02;2.4746103665E-04
2459590.666667;2022-Jan-11 04:00:00;-1.2886915074E+06;4.8785093490E+05;2.6112974283E+04;-5.6148162928E-03;-1.4658611720E-02;2.4744736910E-04
2459590.708333;2022-Jan-11 05:00:00;-1.2887117194E+06;4.8779816364E+05;2.6113865069E+04;-5.6140400797E-03;-1.4658755617E-02;2.4743372574E-04
2459590.750000;2022-Jan-11 06:00:00;-1.2887319285E+06;4.8774539186E+05;2.6114755806E+04;-5.6132640984E-03;-1.4658899401E-02;2.4742010661E-04
2459590.791667;2022-Jan-11 07:00:00;-1.2887521349E+06;4.8769261956E+05;2.6115646494E+04;-5.6124883496E-03;-1.4659043072E-02;2.4740651177E-04
2459590.833333;2022-Jan-11 08:00:00;-1.2887723385E+06;4.8763984675E+05;2.6116537133E+04;-5.6117128342E-03;-1.4659186630E-02;2.4739294124E-04
2459590.875000;2022-Jan-11 09:00:00;-1.2887925392E+06;4.8758707342E+05;2.6117427723E+04;-5.6109375530E-03;-1.4659330077E-02;2.4737939506E-04
2459590.916667;2022-Jan-11 10:00:00;-1.2888127372E+06;4.8753429957E+05;2.6118318265E+04;-5.6101625067E-03;-1.4659473414E-02;2.4736587328E-04
2459590.958333;2022-Jan-11 11:00:00;-1.2888329324E+06;4.8748152521E+05;2.6119208758E+04;-5.6093876961E-03;-1.4659616639E-02;2.4735237592E-04
2459591.000000;2022-Jan-11 12:00:00;-1.2888531248E+06;4.8742875033E+05;2.6120099202E+04;-5.6086131221E-03;-1.4659759756E-02;2.4733890303E-04
2459591.041667;2022-Jan-11 13:00:00;-1.2888733144E+06;4.8737597494E+05;2.6120989598E+04;-5.6078387853E-03;-1.4659902762E-02;2.4732545464E-04
2459591.083333;2022-Jan-11 14:00:00;-1.2888935012E+06;4.8732319903E+05;2.6121879945E+04;-5.6070646866E-03;-1.4660045661E-02;2.4731203079E-04
2459591.125000;2022-Jan-11 15:00:00;-1.2889136853E+06;4.8727042261E+05;2.6122770244E+04;-5.6062908267E-03;-1.4660188451E-02;2.4729863150E-04
2459591.166667;2022-Jan-11 16:00:00;-1.2889338665E+06;4.8721764568E+05;2.6123660495E+04;-5.6055172065E-03;-1.4660331135E-02;2.4728525682E-04
2459591.208333;2022-Jan-11 17:00:00;-1.2889540450E+06;4.8716486823E+05;2.6124550698E+04;-5.6047438267E-03;-1.4660473712E-02;2.4727190677E-04
2459591.250000;2022-Jan-11 18:00:00;-1.2889742207E+06;4.8711209027E+05;2.6125440853E+04;-5.6039706880E-03;-1.4660616182E-02;2.4725858139E-04
2459591.291667;2022-Jan-11 19:00:00;-1.2889943936E+06;4.8705931179E+05;2.6126330960E+04;-5.6031977913E-03;-1.4660758548E-02;2.4724528071E-04
2459591.333333;2022-Jan-11 20:00:00;-1.2890145637E+06;4.8700653280E+05;2.6127221019E+04;-5.6024251372E-03;-1.4660900809E-02;2.4723200475E-04
2459591.375000;2022-Jan-11 21:00:00;-1.2890347310E+06;4.8695375331E+05;2.6128111031E+04;-5.6016527266E-03;-1.4661042966E-02;2.4721875355E-04
2459591.416667;2022-Jan-11 22:00:00;-1.2890548956E+06;4.8690097330E+05;2.6129000994E+04;-5.6008805603E-03;-1.4661185020E-02;2.4720552714E-04
2459591.458333;2022-Jan-11 23:00:00;-1.2890750574E+06;4.8684819277E+05;2.6129890910E+04;-5.6001086389E-03;-1.4661326972E-02;2.4719232553E-04
2459591.500000;2022-Jan-12 00:00:00;-1.2890952164E+06;4.8679541174E+05;2.6130780779E+04;-5.5993369633E-03;-1.4661468821E-02;2.4717914877E-04
2459591.541667;2022-Jan-12 01:00:00;-1.2891153726E+06;4.8674263020E+05;2.6131670600E+04;-5.5985655341E-03;-1.4661610570E-02;2.4716599687E-04
2459591.583333;2022-Jan-12 02:00:00;-1.2891355261E+06;4.8668984815E+05;2.6132560374E+04;-5.5977943522E-03;-1.4661752218E-02;2.4715286985E-04
2459591.625000;2022-Jan-12 03:00:00;-1.2891556767E+06;4.8663706558E+05;2.6133450101E+04;-5.5970234182E-03;-1.4661893766E-02;2.4713976775E-04
2459591.666667;2022-Jan-12 04:00:00;-1.2891758246E+06;4.8658428251E+05;2.6134339781E+04;-5.5962527330E-03;-1.4662035216E-02;2.4712669059E-04
2459591.708333;2022-Jan-12 05:00:00;-1.2891959698E+06;4.8653149893E+05;2.6135229413E+04;-5.5954822972E-03;-1.4662176567E-02;2.4711363838E-04
2459591.750000;2022-Jan-12 06:00:00;-1.2892161121E+06;4.8647871484E+05;2.6136118999E+04;-5.5947121117E-03;-1.4662317821E-02;2.4710061116E-04
2459591.791667;2022-Jan-12 07:00:00;-1.2892362517E+06;4.8642593024E+05;2.6137008538E+04;-5.5939421770E-03;-1.4662458978E-02;2.4708760893E-04
2459591.833333;2022-Jan-12 08:00:00;-1.2892563885E+06;4.8637314513E+05;2.6137898030E+04;-5.5931724940E-03;-1.4662600039E-02;2.4707463172E-04
2459591.875000;2022-Jan-12 09:00:00;-1.2892765225E+06;4.8632035952E+05;2.6138787475E+04;-5.5924030634E-03;-1.4662741005E-02;2.4706167955E-04
2459591.916667;2022-Jan-12 10:00:00;-1.2892966538E+06;4.8626757340E+05;2.6139676874E+04;-5.5916338860E-03;-1.4662881877E-02;2.4704875244E-04
2459591.958333;2022-Jan-12 11:00:00;-1.2893167823E+06;4.8621478677E+05;2.6140566226E+04;-5.5908649623E-03;-1.4663022655E-02;2.4703585040E-04
2459592.000000;2022-Jan-12 12:00:00;-1.2893369080E+06;4.8616199964E+05;2.6141455532E+04;-5.5900962932E-03;-1.4663163340E-02;2.4702297344E-04
2459592.041667;2022-Jan-12 13:00:00;-1.2893570310E+06;4.8610921200E+05;2.6142344791E+04;-5.5893278793E-03;-1.4663303933E-02;2.4701012160E-04
2459592.083333;2022-Jan-12 14:00:00;-1.2893771512E+06;4.8605642385E+05;2.6143234005E+04;-5.5885597214E-03;-1.4663444435E-02;2.4699729486E-04
2459592.125000;2022-Jan-12 15:00:00;-1.2893972686E+06;4.8600363520E+05;2.6144123172E+04;-5.5877918201E-03;-1.4663584846E-02;2.4698449326E-04
2459592.166667;2022-Jan-12 16:00:00;-1.2894173833E+06;4.8595084604E+05;2.6145012293E+04;-5.5870241762E-03;-1.4663725168E-02;2.4697171680E-04
2459592.208333;2022-Jan-12 17:00:00;-1.2894374952E+06;4.8589805637E+05;2.6145901368E+04;-5.5862567903E-03;-1.4663865401E-02;2.4695896550E-04
2459592.250000;2022-Jan-12 18:00:00;-1.2894576043E+06;4.8584526621E+05;2.6146790398E+04;-5.5854896632E-03;-1.4664005546E-02;2.4694623935E-04
2459592.291667;2022-Jan-12 19:00:00;-1.2894777107E+06;4.8579247553E+05;2.6147679381E+04;-5.5847227955E-03;-1.4664145604E-02;2.4693353839E-04
2459592.333333;2022-Jan-12 20:00:00;-1.2894978143E+06;4.8573968436E+05;2.6148568319E+04;-5.5839561879E-03;-1.4664285575E-02;2.4692086260E-04
2459592.375000;2022-Jan-12 21:00:00;-1.2895179152E+06;4.8568689268E+05;2.6149457212E+04;-5.5831898411E-03;-1.4664425461E-02;2.4690821200E-04
2459592.416667;2022-Jan-12 22:00:00;-1.2895380133E+06;4.8563410050E+05;2.6150346058E+04;-5.5824237558E-03;-1.4664565263E-02;2.4689558660E-04
2459592.458333;2022-Jan-12 23:00:00;-1.2895581086E+06;4.8558130781E+05;2.6151234860E+04;-5.5816579326E-03;-1.4664704981E-02;2.4688298640E-04
2459592.500000;2022-Jan-13 00:00:00;-1.2895782012E+06;4.8552851462E+05;2.6152123616E+04;-5.5808923722E-03;-1.4664844616E-02;2.4687041141E-04
2459592.541667;2022-Jan-13 01:00:00;-1.2895982911E+06;4.8547572093E+05;2.6153012327E+04;-5.5801270752E-03;-1.4664984169E-02;2.4685786163E-04
2459592.583333;2022-Jan-13 02:00:00;-1.2896183782E+06;4.8542292673E+05;2.6153900993E+04;-5.5793620423E-03;-1.4665123640E-02;2.4684533705E-04
2459592.625000;2022-Jan-13 03:00:00;-1.2896384625E+06;4.8537013204E+05;2.6154789613E+04;-5.5785972742E-03;-1.4665263032E-02;2.4683283769E-04
2459592.666667;2022-Jan-13 04:00:00;-1.2896585441E+06;4.8531733684E+05;2.6155678189E+04;-5.5778327715E-03;-1.4665402344E-02;2.4682036355E-04
2459592.708333;2022-Jan-13 05:00:00;-1.2896786229E+06;4.8526454114E+05;2.6156566720E+04;-5.5770685348E-03;-1.4665541578E-02;2.4680791462E-04
2459592.750000;2022-Jan-13 06:00:00;-1.2896986989E+06;4.8521174494E+05;2.6157455206E+04;-5.5763045647E-03;-1.4665680735E-02;2.4679549090E-04
2459592.791667;2022-Jan-13 07:00:00;-1.2897187723E+06;4.8515894824E+05;2.6158343648E+04;-5.5755408620E-03;-1.4665819815E-02;2.4678309239E-04
2459592.833333;2022-Jan-13 08:00:00;-1.2897388428E+06;4.8510615104E+05;2.6159232044E+04;-5.5747774271E-03;-1.4665958819E-02;2.4677071908E-04
2459592.875000;2022-Jan-13 09:00:00;-1.2897589107E+06;4.8505335334E+05;2.6160120397E+04;-5.5740142608E-03;-1.4666097748E-02;2.4675837098E-04
2459592.916667;2022-Jan-13 10:00:00;-1.2897789757E+06;4.8500055513E+05;2.6161008705E+04;-5.5732513637E-03;-1.4666236604E-02;2.4674604807E-04
2459592.958333;2022-Jan-13 11:00:00;-1.2897990381E+06;4.8494775643E+05;2.6161896968E+04;-5.5724887363E-03;-1.4666375386E-02;2.4673375036E-04
2459593.000000;2022-Jan-13 12:00:00;-1.2898190977E+06;4.8489495723E+05;2.6162785188E+04;-5.5717263792E-03;-1.4666514097E-02;2.4672147782E-04
2459593.041667;2022-Jan-13 13:00:00;-1.2898391545E+06;4.8484215753E+05;2.6163673363E+04;-5.5709642931E-03;-1.4666652737E-02;2.4670923046E-04
2459593.083333;2022-Jan-13 14:00:00;-1.2898592086E+06;4.8478935733E+05;2.6164561494E+04;-5.5702024786E-03;-1.4666791307E-02;2.4669700827E-04
2459593.125000;2022-Jan-13 15:00:00;-1.2898792600E+06;4.8473655663E+05;2.6165449581E+04;-5.5694409361E-03;-1.4666929808E-02;2.4668481123E-04
2459593.166667;2022-Jan-13 16:00:00;-1.2898993086E+06;4.8468375544E+05;2.6166337625E+04;-5.5686796664E-03;-1.4667068240E-02;2.4667263933E-04
2459593.208333;2022-Jan-13 17:00:00;-1.2899193545E+06;4.8463095374E+05;2.6167225625E+04;-5.5679186699E-03;-1.4667206606E-02;2.4666049256E-04
2459593.250000;2022-Jan-13 18:00:00;-1.2899393976E+06;4.8457815155E+05;2.6168113580E+04;-5.5671579472E-03;-1.4667344905E-02;2.4664837091E-04
2459593.291667;2022-Jan-13 19:00:00;-1.2899594380E+06;4.8452534886E+05;2.6169001493E+04;-5.5663974990E-03;-1.4667483139E-02;2.4663627435E-04
2459593.333333;2022-Jan-13 20:00:00;-1.2899794757E+06;4.8447254567E+05;2.6169889362E+04;-5.5656373257E-03;-1.4667621310E-02;2.4662420289E-04
2459593.375000;2022-Jan-13 21:00:00;-1.2899995106E+06;4.8441974199E+05;2.6170777187E+04;-5.5648774279E-03;-1.4667759417E-02;2.4661215649E-04
2459593.416667;2022-Jan-13 22:00:00;-1.2900195428E+06;4.8436693780E+05;2.6171664969E+04;-5.5641178061E-03;-1.4667897462E-02;2.4660013514E-04
2459593.458333;2022-Jan-13 23:00:00;-1.2900395722E+06;4.8431413312E+05;2.6172552708E+04;-5.5633584609E-03;-1.4668035445E-02;2.4658813883E-04
2459593.500000;2022-Jan-14 00:00:00;-1.2900595990E+06;4.8426132795E+05;2.6173440404E+04;-5.5625993928E-03;-1.4668173369E-02;2.4657616753E-04
2459593.541667;2022-Jan-14 01:00:00;-1.2900796230E+06;4.8420852228E+05;2.6174328057E+04;-5.5618406023E-03;-1.4668311233E-02;2.4656422122E-04
2459593.583333;2022-Jan-14 02:00:00;-1.2900996442E+06;4.8415571611E+05;2.6175215666E+04;-5.5610820899E-03;-1.4668449040E-02;2.4655229988E-04
2459593.625000;2022-Jan-14 03:00:00;-1.2901196627E+06;4.8410290944E+05;2.6176103233E+04;-5.5603238562E-03;-1.4668586789E-02;2.4654040349E-04
2459593.666667;2022-Jan-14 04:00:00;-1.2901396785E+06;4.8405010228E+05;2.6176990757E+04;-5.5595659016E-03;-1.4668724483E-02;2.4652853202E-04
2459593.708333;2022-Jan-14 05:00:00;-1.2901596916E+06;4.8399729463E+05;2.6177878239E+04;-5.5588082267E-03;-1.4668862121E-02;2.4651668545E-04
2459593.750000;2022-Jan-14 06:00:00;-1.2901797020E+06;4.8394448648E+05;2.6178765677E+04;-5.5580508319E-03;-1.4668999706E-02;2.4650486375E-04
2459593.791667;2022-Jan-14 07:00:00;-1.2901997096E+06;4.8389167783E+05;2.6179653074E+04;-5.5572937177E-03;-1.4669137238E-02;2.4649306690E-04
