T;t;x;y;z;vx;vy;vz
2459587.166667;2022-Jan-07 16:00:00;-1.1867810585E+08;-1.9564738784E+08;-1.2050085389E+06;2.1694114176E+01;-1.0379978743E+01;-7.4927817780E-01
2459587.208333;2022-Jan-07 17:00:00;-1.1859999858E+08;-1.9568474164E+08;-1.2077058516E+06;2.1698809092E+01;-1.0372132271E+01;-7.4922888093E-01
2459587.250000;2022-Jan-07 18:00:00;-1.1852187442E+08;-1.9572206719E+08;-1.2104029867E+06;2.1703501380E+01;-1.0364283497E+01;-7.4917947244E-01
2459587.291667;2022-Jan-07 19:00:00;-1.1844373338E+08;-1.9575936448E+08;-1.2130999437E+06;2.1708191053E+01;-1.0356432413E+01;-7.4912995871E-01
2459587.333333;2022-Jan-07 20:00:00;-1.1836557545E+08;-1.9579663350E+08;-1.2157967223E+06;2.1712878117E+01;-1.0348579005E+01;-7.4908034173E-01
2459587.375000;2022-Jan-07 21:00:00;-1.1828740066E+08;-1.9583387424E+08;-1.2184933221E+06;2.1717562563E+01;-1.0340723255E+01;-7.4903061625E-01
2459587.416667;2022-Jan-07 22:00:00;-1.1820920900E+08;-1.9587108670E+08;-1.2211897426E+06;2.1722244372E+01;-1.0332865161E+01;-7.4898077380E-01
2459587.458333;2022-Jan-07 23:00:00;-1.1813100050E+08;-1.9590827087E+08;-1.2238859835E+06;2.1726923530E+01;-1.0325004734E+01;-7.4893080887E-01
2459587.500000;2022-Jan-08 00:00:00;-1.1805277516E+08;-1.9594542673E+08;-1.2265820443E+06;2.1731600033E+01;-1.0317141994E+01;-7.4888072202E-01
2459587.541667;2022-Jan-08 01:00:00;-1.1797453298E+08;-1.9598255429E+08;-1.2292779245E+06;2.1736273891E+01;-1.0309276953E+01;-7.4883051873E-01
2459587.583333;2022-Jan-08 02:00:00;-1.1789627399E+08;-1.9601965352E+08;-1.2319736239E+06;2.1740945116E+01;-1.0301409614E+01;-7.4878020618E-01
2459587.625000;2022-Jan-08 03:00:00;-1.1781799818E+08;-1.9605672443E+08;-1.2346691419E+06;2.1745613721E+01;-1.0293539966E+01;-7.4872978977E-01
2459587.666667;2022-Jan-08 04:00:00;-1.1773970557E+08;-1.9609376701E+08;-1.2373644782E+06;2.1750279705E+01;-1.0285667992E+01;-7.4867926891E-01
2459587.708333;2022-Jan-08 05:00:00;-1.1766139617E+08;-1.9613078124E+08;-1.2400596325E+06;2.1754943056E+01;-1.0277793679E+01;-7.4862863672E-01
2459587.750000;2022-Jan-08 06:00:00;-1.1758306999E+08;-1.9616776712E+08;-1.2427546043E+06;2.1759603754E+01;-1.0269917029E+01;-7.4857788490E-01
2459587.791667;2022-Jan-08 07:00:00;-1.1750472703E+08;-1.9620472464E+08;-1.2454493931E+06;2.1764261790E+01;-1.0262038058E+01;-7.4852701009E-01
2459587.833333;2022-Jan-08 08:00:00;-1.1742636730E+08;-1.9624165379E+08;-1.2481439986E+06;2.1768917163E+01;-1.0254156784E+01;-7.4847601478E-01
2459587.875000;2022-Jan-08 09:00:00;-1.1734799083E+08;-1.9627855457E+08;-1.2508384203E+06;2.1773569886E+01;-1.0246273217E+01;-7.4842490542E-01
2459587.916667;2022-Jan-08 10:00:00;-1.1726959760E+08;-1.9631542696E+08;-1.2535326578E+06;2.1778219972E+01;-1.0238387354E+01;-7.4837368905E-01
2459587.958333;2022-Jan-08 11:00:00;-1.1719118765E+08;-1.9635227095E+08;-1.2562267107E+06;2.1782867430E+01;-1.0230499182E+01;-7.4832236928E-01
2459588.000000;2022-Jan-08 12:00:00;-1.1711276096E+08;-1.9638908655E+08;-1.2589205787E+06;2.1787512255E+01;-1.0222608683E+01;-7.4827094321E-01
2459588.041667;2022-Jan-08 13:00:00;-1.1703431756E+08;-1.9642587373E+08;-1.2616142614E+06;2.1792154429E+01;-1.0214715848E+01;-7.4821940256E-01
2459588.083333;2022-Jan-08 14:00:00;-1.1695585745E+08;-1.9646263250E+08;-1.2643077583E+06;2.1796793937E+01;-1.0206820686E+01;-7.4816774028E-01
2459588.125000;2022-Jan-08 15:00:00;-1.1687738065E+08;-1.9649936284E+08;-1.2670010690E+06;2.1801430772E+01;-1.0198923215E+01;-7.4811595512E-01
2459588.166667;2022-Jan-08 16:00:00;-1.1679888716E+08;-1.9653606474E+08;-1.2696941930E+06;2.1806064938E+01;-1.0191023450E+01;-7.4806405126E-01
2459588.208333;2022-Jan-08 17:00:00;-1.1672037698E+08;-1.9657273820E+08;-1.2723871300E+06;2.1810696449E+01;-1.0183121397E+01;-7.4801203570E-01
2459588.250000;2022-Jan-08 18:00:00;-1.1664185014E+08;-1.9660938321E+08;-1.2750798795E+06;2.1815325317E+01;-1.0175217051E+01;-7.4795991480E-01
2459588.291667;2022-Jan-08 19:00:00;-1.1656330664E+08;-1.9664599976E+08;-1.2777724413E+06;2.1819951547E+01;-1.0167310393E+01;-7.4790769014E-01
2459588.333333;2022-Jan-08 20:00:00;-1.1648474650E+08;-1.9668258785E+08;-1.2804648148E+06;2.1824575130E+01;-1.0159401409E+01;-7.4785535638E-01
2459588.375000;2022-Jan-08 21:00:00;-1.1640616971E+08;-1.9671914745E+08;-1.2831569997E+06;2.1829196046E+01;-1.0151490096E+01;-7.4780290495E-01
2459588.416667;2022-Jan-08 22:00:00;-1.1632757629E+08;-1.9675567857E+08;-1.2858489955E+06;2.1833814283E+01;-1.0143576466E+01;-7.4775033055E-01
2459588.458333;2022-Jan-08 23:00:00;-1.1624896625E+08;-1.9679218120E+08;-1.2885408019E+06;2.1838429836E+01;-1.0135660539E+01;-7.4769763396E-01
2459588.500000;2022-Jan-09 00:00:00;-1.1617033960E+08;-1.9682865533E+08;-1.2912324184E+06;2.1843042716E+01;-1.0127742326E+01;-7.4764482080E-01
2459588.541667;2022-Jan-09 01:00:00;-1.1609169634E+08;-1.9686510094E+08;-1.2939238445E+06;2.1847652935E+01;-1.0119821830E+01;-7.4759189817E-01
2459588.583333;2022-Jan-09 02:00:00;-1.1601303650E+08;-1.9690151804E+08;-1.2966150799E+06;2.1852260505E+01;-1.0111899040E+01;-7.4753887142E-01
2459588.625000;2022-Jan-09 03:00:00;-1.1593436007E+08;-1.9693790661E+08;-1.2993061242E+06;2.1856865426E+01;-1.0103973939E+01;-7.4748573957E-01
2459588.666667;2022-Jan-09 04:00:00;-1.1585566707E+08;-1.9697426665E+08;-1.3019969771E+06;2.1861467683E+01;-1.0096046513E+01;-7.4743249554E-01
2459588.708333;2022-Jan-09 05:00:00;-1.1577695751E+08;-1.9701059814E+08;-1.3046876381E+06;2.1866067259E+01;-1.0088116767E+01;-7.4737913132E-01
2459588.750000;2022-Jan-09 06:00:00;-1.1569823139E+08;-1.9704690109E+08;-1.3073781067E+06;2.1870664143E+01;-1.0080184716E+01;-7.4732564351E-01
2459588.791667;2022-Jan-09 07:00:00;-1.1561948873E+08;-1.9708317547E+08;-1.3100683826E+06;2.1875258337E+01;-1.0072250378E+01;-7.4727203506E-01
2459588.833333;2022-Jan-09 08:00:00;-1.1554072953E+08;-1.9711942129E+08;-1.3127584652E+06;2.1879849851E+01;-1.0064313762E+01;-7.4721831232E-01
2459588.875000;2022-Jan-09 09:00:00;-1.1546195381E+08;-1.9715563853E+08;-1.3154483543E+06;2.1884438700E+01;-1.0056374867E+01;-7.4716448240E-01
2459588.916667;2022-Jan-09 10:00:00;-1.1538316158E+08;-1.9719182718E+08;-1.3181380494E+06;2.1889024893E+01;-1.0048433676E+01;-7.4711054873E-01
2459588.958333;2022-Jan-09 11:00:00;-1.1530435284E+08;-1.9722798725E+08;-1.3208275501E+06;2.1893608423E+01;-1.0040490174E+01;-7.4705650803E-01
2459589.000000;2022-Jan-09 12:00:00;-1.1522552760E+08;-1.9726411871E+08;-1.3235168561E+06;2.1898189274E+01;-1.0032544352E+01;-7.4700235208E-01
2459589.041667;2022-Jan-09 13:00:00;-1.1514668588E+08;-1.9730022156E+08;-1.3262059669E+06;2.1902767429E+01;-1.0024596219E+01;-7.4694807397E-01
2459589.083333;2022-Jan-09 14:00:00;-1.1506782768E+08;-1.9733629580E+08;-1.3288948821E+06;2.1907342882E+01;-1.0016645794E+01;-7.4689367268E-01
2459589.125000;2022-Jan-09 15:00:00;-1.1498895301E+08;-1.9737234141E+08;-1.3315836012E+06;2.1911915638E+01;-1.0008693091E+01;-7.4683915260E-01
2459589.166667;2022-Jan-09 16:00:00;-1.1491006189E+08;-1.9740835839E+08;-1.3342721238E+06;2.1916485711E+01;-1.0000738116E+01;-7.4678452079E-01
2459589.208333;2022-Jan-09 17:00:00;-1.1483115432E+08;-1.9744434672E+08;-1.3369604496E+06;2.1921053113E+01;-9.9927808618E+00;-7.4672978346E-01
2459589.250000;2022-Jan-09 18:00:00;-1.1475223031E+08;-1.9748030641E+08;-1.3396485781E+06;2.1925617849E+01;-9.9848213122E+00;-7.4667494201E-01
2459589.291667;2022-Jan-09 19:00:00;-1.1467328987E+08;-1.9751623743E+08;-1.3423365091E+06;2.1930179908E+01;-9.9768594511E+00;-7.4661999087E-01
2459589.333333;2022-Jan-09 20:00:00;-1.1459433302E+08;-1.9755213979E+08;-1.3450242419E+06;2.1934739271E+01;-9.9688952768E+00;-7.4656492142E-01
2459589.375000;2022-Jan-09 21:00:00;-1.1451535975E+08;-1.9758801348E+08;-1.3477117763E+06;2.1939295926E+01;-9.9609288030E+00;-7.4650972863E-01
2459589.416667;2022-Jan-09 22:00:00;-1.1443637009E+08;-1.9762385848E+08;-1.3503991118E+06;2.1943849869E+01;-9.9529600473E+00;-7.4645441353E-01
2459589.458333;2022-Jan-09 23:00:00;-1.1435736404E+08;-1.9765967479E+08;-1.3530862480E+06;2.1948401111E+01;-9.9449890224E+00;-7.4639898175E-01
2459589.500000;2022-Jan-10 00:00:00;-1.1427834160E+08;-1.9769546240E+08;-1.3557731844E+06;2.1952949664E+01;-9.9370157297E+00;-7.4634344052E-01
2459589.541667;2022-Jan-10 01:00:00;-1.1419930280E+08;-1.9773122130E+08;-1.3584599206E+06;2.1957495539E+01;-9.9290401584E+00;-7.4628779480E-01
2459589.583333;2022-Jan-10 02:00:00;-1.1412024764E+08;-1.9776695148E+08;-1.3611464564E+06;2.1962038737E+01;-9.9210622900E+00;-7.4623204358E-01
2459589.625000;2022-Jan-10 03:00:00;-1.1404117613E+08;-1.9780265294E+08;-1.3638327912E+06;2.1966579242E+01;-9.9130821130E+00;-7.4617617944E-01
2459589.666667;2022-Jan-10 04:00:00;-1.1396208827E+08;-1.9783832567E+08;-1.3665189247E+06;2.1971117035E+01;-9.9050996315E+00;-7.4612019444E-01
2459589.708333;2022-Jan-10 05:00:00;-1.1388298409E+08;-1.9787396966E+08;-1.3692048565E+06;2.1975652109E+01;-9.8971148619E+00;-7.4606408555E-01
2459589.750000;2022-Jan-10 06:00:00;-1.1380386358E+08;-1.9790958489E+08;-1.3718905860E+06;2.1980184463E+01;-9.8891278213E+00;-7.4600785575E-01
2459589.791667;2022-Jan-10 07:00:00;-1.1372472676E+08;-1.9794517137E+08;-1.3745761129E+06;2.1984714110E+01;-9.8811385187E+00;-7.4595151158E-01
2459589.833333;2022-Jan-10 08:00:00;-1.1364557364E+08;-1.9798072909E+08;-1.3772614367E+06;2.1989241064E+01;-9.8731469516E+00;-7.4589506001E-01
2459589.875000;2022-Jan-10 09:00:00;-1.1356640423E+08;-1.9801625803E+08;-1.3799465572E+06;2.1993765332E+01;-9.8651531051E+00;-7.4583850423E-01
2459589.916667;2022-Jan-10 10:00:00;-1.1348721853E+08;-1.9805175819E+08;-1.3826314738E+06;2.1998286909E+01;-9.8571569616E+00;-7.4578184073E-01
2459589.958333;2022-Jan-10 11:00:00;-1.1340801657E+08;-1.9808722956E+08;-1.3853161863E+06;2.2002805776E+01;-9.8491585145E+00;-7.4572506126E-01
2459590.000000;2022-Jan-10 12:00:00;-1.1332879834E+08;-1.9812267213E+08;-1.3880006941E+06;2.2007321919E+01;-9.8411577733E+00;-7.4566815893E-01
2459590.041667;2022-Jan-10 13:00:00;-1.1324956385E+08;-1.9815808589E+08;-1.3906849969E+06;2.2011835330E+01;-9.8331547560E+00;-7.4561113315E-01
2459590.083333;2022-Jan-10 14:00:00;-1.1317031313E+08;-1.9819347084E+08;-1.3933690942E+06;2.2016346017E+01;-9.8251494775E+00;-7.4555398832E-01
2459590.125000;2022-Jan-10 15:00:00;-1.1309104616E+08;-1.9822882696E+08;-1.3960529855E+06;2.2020853992E+01;-9.8171419430E+00;-7.4549673165E-01
2459590.166667;2022-Jan-10 16:00:00;-1.1301176298E+08;-1.9826415426E+08;-1.3987366705E+06;2.2025359267E+01;-9.8091321454E+00;-7.4543936925E-01
2459590.208333;2022-Jan-10 17:00:00;-1.1293246358E+08;-1.9829945271E+08;-1.4014201488E+06;2.2029861848E+01;-9.8011200676E+00;-7.4538190216E-01
2459590.250000;2022-Jan-10 18:00:00;-1.1285314798E+08;-1.9833472232E+08;-1.4041034201E+06;2.2034361722E+01;-9.7931056941E+00;-7.4532432476E-01
2459590.291667;2022-Jan-10 19:00:00;-1.1277381618E+08;-1.9836996307E+08;-1.4067864838E+06;2.2038858871E+01;-9.7850890239E+00;-7.4526662840E-01
2459590.333333;2022-Jan-10 20:00:00;-1.1269446820E+08;-1.9840517496E+08;-1.4094693396E+06;2.2043353283E+01;-9.7770700711E+00;-7.4520880825E-01
2459590.375000;2022-Jan-10 21:00:00;-1.1261510404E+08;-1.9844035797E+08;-1.4121519871E+06;2.2047844955E+01;-9.7690488534E+00;-7.4515086560E-01
2459590.416667;2022-Jan-10 22:00:00;-1.1253572372E+08;-1.9847551211E+08;-1.4148344257E+06;2.2052333897E+01;-9.7610253829E+00;-7.4509280625E-01
2459590.458333;2022-Jan-10 23:00:00;-1.1245632724E+08;-1.9851063735E+08;-1.4175166552E+06;2.2056820122E+01;-9.7529996607E+00;-7.4503463738E-01
2459590.500000;2022-Jan-11 00:00:00;-1.1237691462E+08;-1.9854573370E+08;-1.4201986750E+06;2.2061303641E+01;-9.7449716755E+00;-7.4497636383E-01
2459590.541667;2022-Jan-11 01:00:00;-1.1229748586E+08;-1.9858080115E+08;-1.4228804849E+06;2.2065784454E+01;-9.7369414090E+00;-7.4491798427E-01
2459590.583333;2022-Jan-11 02:00:00;-1.1221804097E+08;-1.9861583968E+08;-1.4255620843E+06;2.2070262545E+01;-9.7289088496E+00;-7.4485949116E-01
2459590.625000;2022-Jan-11 03:00:00;-1.1213857997E+08;-1.9865084929E+08;-1.4282434730E+06;2.2074737895E+01;-9.7208740025E+00;-7.4480087669E-01
2459590.666667;2022-Jan-11 04:00:00;-1.1205910286E+08;-1.9868582997E+08;-1.4309246505E+06;2.2079210497E+01;-9.7128368842E+00;-7.4474213806E-01
2459590.708333;2022-Jan-11 05:00:00;-1.1197960966E+08;-1.9872078171E+08;-1.4336056163E+06;2.2083680351E+01;-9.7047975116E+00;-7.4468327838E-01
2459590.750000;2022-Jan-11 06:00:00;-1.1190010037E+08;-1.9875570451E+08;-1.4362863700E+06;2.2088147470E+01;-9.6967558933E+00;-7.4462430436E-01
2459590.791667;2022-Jan-11 07:00:00;-1.1182057500E+08;-1.9879059835E+08;-1.4389669112E+06;2.2092611867E+01;-9.6887120260E+00;-7.4456522274E-01
2459590.833333;2022-Jan-11 08:00:00;-1.1174103356E+08;-1.9882546323E+08;-1.4416472395E+06;2.2097073551E+01;-9.6806658949E+00;-7.4450603670E-01
2459590.875000;2022-Jan-11 09:00:00;-1.1166147607E+08;-1.9886029914E+08;-1.4443273545E+06;2.2101532513E+01;-9.6726174824E+00;-7.4444674226E-01
2459590.916667;2022-Jan-11 10:00:00;-1.1158190253E+08;-1.9889510607E+08;-1.4470072559E+06;2.2105988738E+01;-9.6645667825E+00;-7.4438733110E-01
2459590.958333;2022-Jan-11 11:00:00;-1.1150231296E+08;-1.9892988402E+08;-1.4496869431E+06;2.2110442208E+01;-9.6565138051E+00;-7.4432779670E-01
2459591.000000;2022-Jan-11 12:00:00;-1.1142270735E+08;-1.9896463297E+08;-1.4523664158E+06;2.2114892918E+01;-9.6484585686E+00;-7.4426813840E-01
2459591.041667;2022-Jan-11 13:00:00;-1.1134308573E+08;-1.9899935292E+08;-1.4550456736E+06;2.2119340875E+01;-9.6404010874E+00;-7.4420836101E-01
2459591.083333;2022-Jan-11 14:00:00;-1.1126344810E+08;-1.9903404386E+08;-1.4577247159E+06;2.2123786092E+01;-9.6323413666E+00;-7.4414847156E-01
2459591.125000;2022-Jan-11 15:00:00;-1.1118379447E+08;-1.9906870577E+08;-1.4604035424E+06;2.2128228581E+01;-9.6242793983E+00;-7.4408847614E-01
2459591.166667;2022-Jan-11 16:00:00;-1.1110412486E+08;-1.9910333866E+08;-1.4630821528E+06;2.2132668346E+01;-9.6162151653E+00;-7.4402837551E-01
2459591.208333;2022-Jan-11 17:00:00;-1.1102443927E+08;-1.9913794252E+08;-1.4657605466E+06;2.2137105376E+01;-9.6081486528E+00;-7.4396816378E-01
2459591.250000;2022-Jan-11 18:00:00;-1.1094473770E+08;-1.9917251733E+08;-1.4684387234E+06;2.2141539651E+01;-9.6000798602E+00;-7.4390783238E-01
2459591.291667;2022-Jan-11 19:00:00;-1.1086502018E+08;-1.9920706309E+08;-1.4711166829E+06;2.2145971159E+01;-9.5920088021E+00;-7.4384737671E-01
2459591.333333;2022-Jan-11 20:00:00;-1.1078528671E+08;-1.9924157979E+08;-1.4737944244E+06;2.2150399899E+01;-9.5839354963E+00;-7.4378679827E-01
2459591.375000;2022-Jan-11 21:00:00;-1.1070553731E+08;-1.9927606743E+08;-1.4764719477E+06;2.2154825880E+01;-9.5758599546E+00;-7.4372610298E-01
2459591.416667;2022-Jan-11 22:00:00;-1.1062577197E+08;-1.9931052598E+08;-1.4791492522E+06;2.2159249116E+01;-9.5677821776E+00;-7.4366529805E-01
2459591.458333;2022-Jan-11 23:00:00;-1.1054599072E+08;-1.9934495545E+08;-1.4818263377E+06;2.2163669618E+01;-9.5597021535E+00;-7.4360438807E-01
2459591.500000;2022-Jan-12 00:00:00;-1.1046619355E+08;-1.9937935583E+08;-1.4845032037E+06;2.2168087384E+01;-9.5516198642E+00;-7.4354337155E-01
2459591.541667;2022-Jan-12 01:00:00;-1.1038638049E+08;-1.9941372711E+08;-1.4871798498E+06;2.2172502399E+01;-9.5435352986E+00;-7.4348224082E-01
2459591.583333;2022-Jan-12 02:00:00;-1.1030655154E+08;-1.9944806929E+08;-1.4898562757E+06;2.2176914645E+01;-9.5354484626E+00;-7.4342098811E-01
2459591.625000;2022-Jan-12 03:00:00;-1.1022670671E+08;-1.9948238234E+08;-1.4925324808E+06;2.2181324112E+01;-9.5273593728E+00;-7.4335961095E-01
2459591.666667;2022-Jan-12 04:00:00;-1.1014684601E+08;-1.9951666627E+08;-1.4952084647E+06;2.2185730804E+01;-9.5192680459E+00;-7.4329811266E-01
2459591.708333;2022-Jan-12 05:00:00;-1.1006696945E+08;-1.9955092107E+08;-1.4978842271E+06;2.2190134732E+01;-9.5111744903E+00;-7.4323649998E-01
2459591.750000;2022-Jan-12 06:00:00;-1.0998707704E+08;-1.9958514672E+08;-1.5005597674E+06;2.2194535911E+01;-9.5030787020E+00;-7.4317477967E-01
2459591.791667;2022-Jan-12 07:00:00;-1.0990716879E+08;-1.9961934323E+08;-1.5032350854E+06;2.2198934347E+01;-9.4949806659E+00;-7.4311295454E-01
2459591.833333;2022-Jan-12 08:00:00;-1.0982724472E+08;-1.9965351058E+08;-1.5059101805E+06;2.2203330033E+01;-9.4868803645E+00;-7.4305102054E-01
2459591.875000;2022-Jan-12 09:00:00;-1.0974730482E+08;-1.9968764877E+08;-1.5085850526E+06;2.2207722952E+01;-9.4787777925E+00;-7.4298896919E-01
2459591.916667;2022-Jan-12 10:00:00;-1.0966734912E+08;-1.9972175778E+08;-1.5112597010E+06;2.2212113087E+01;-9.4706729606E+00;-7.4292679415E-01
2459591.958333;2022-Jan-12 11:00:00;-1.0958737761E+08;-1.9975583761E+08;-1.5139341253E+06;2.2216500435E+01;-9.4625658865E+00;-7.4286449506E-01
2459592.000000;2022-Jan-12 12:00:00;-1.0950739032E+08;-1.9978988825E+08;-1.5166083252E+06;2.2220885001E+01;-9.4544565851E+00;-7.4280207682E-01
2459592.041667;2022-Jan-12 13:00:00;-1.0942738724E+08;-1.9982390970E+08;-1.5192823001E+06;2.2225266798E+01;-9.4463450603E+00;-7.4273954647E-01
2459592.083333;2022-Jan-12 14:00:00;-1.0934736840E+08;-1.9985790193E+08;-1.5219560498E+06;2.2229645840E+01;-9.4382313044E+00;-7.4267691003E-01
2459592.125000;2022-Jan-12 15:00:00;-1.0926733380E+08;-1.9989186496E+08;-1.5246295738E+06;2.2234022129E+01;-9.4301152995E+00;-7.4261416791E-01
2459592.166667;2022-Jan-12 16:00:00;-1.0918728344E+08;-1.9992579876E+08;-1.5273028717E+06;2.2238395652E+01;-9.4219970313E+00;-7.4255131397E-01
2459592.208333;2022-Jan-12 17:00:00;-1.0910721735E+08;-1.9995970333E+08;-1.5299759431E+06;2.2242766393E+01;-9.4138765002E+00;-7.4248833983E-01
2459592.250000;2022-Jan-12 18:00:00;-1.0902713553E+08;-1.9999357867E+08;-1.5326487876E+06;2.2247134336E+01;-9.4057537209E+00;-7.4242524086E-01
2459592.291667;2022-Jan-12 19:00:00;-1.0894703799E+08;-2.0002742476E+08;-1.5353214047E+06;2.2251499484E+01;-9.3976287111E+00;-7.4236201897E-01
2459592.333333;2022-Jan-12 20:00:00;-1.0886692474E+08;-2.0006124159E+08;-1.5379937940E+06;2.2255861844E+01;-9.3895014824E+00;-7.4229868004E-01
2459592.375000;2022-Jan-12 21:00:00;-1.0878679578E+08;-2.0009502917E+08;-1.5406659550E+06;2.2260221431E+01;-9.3813720349E+00;-7.4223523134E-01
2459592.416667;2022-Jan-12 22:00:00;-1.0870665114E+08;-2.0012878747E+08;-1.5433378875E+06;2.2264578255E+01;-9.3732403564E+00;-7.4217167728E-01
2459592.458333;2022-Jan-12 23:00:00;-1.0862649082E+08;-2.0016251649E+08;-1.5460095910E+06;2.2268932314E+01;-9.3651064290E+00;-7.4210801595E-01
2459592.500000;2022-Jan-13 00:00:00;-1.0854631483E+08;-2.0019621623E+08;-1.5486810651E+06;2.2273283592E+01;-9.3569702421E+00;-7.4204423972E-01
2459592.541667;2022-Jan-13 01:00:00;-1.0846612319E+08;-2.0022988668E+08;-1.5513523094E+06;2.2277632071E+01;-9.3488318021E+00;-7.4198034087E-01
2459592.583333;2022-Jan-13 02:00:00;-1.0838591589E+08;-2.0026352782E+08;-1.5540233234E+06;2.2281977743E+01;-9.3406911262E+00;-7.4191631717E-01
2459592.625000;2022-Jan-13 03:00:00;-1.0830569295E+08;-2.0029713965E+08;-1.5566941067E+06;2.2286320611E+01;-9.3325482307E+00;-7.4185217216E-01
2459592.666667;2022-Jan-13 04:00:00;-1.0822545438E+08;-2.0033072216E+08;-1.5593646589E+06;2.2290660687E+01;-9.3244031237E+00;-7.4178791265E-01
2459592.708333;2022-Jan-13 05:00:00;-1.0814520020E+08;-2.0036427535E+08;-1.5620349795E+06;2.2294997985E+01;-9.3162558007E+00;-7.4172354531E-01
2459592.750000;2022-Jan-13 06:00:00;-1.0806493040E+08;-2.0039779920E+08;-1.5647050683E+06;2.2299332512E+01;-9.3081062464E+00;-7.4165907278E-01
2459592.791667;2022-Jan-13 07:00:00;-1.0798464501E+08;-2.0043129371E+08;-1.5673749247E+06;2.2303664260E+01;-9.2999544436E+00;-7.4159449076E-01
2459592.833333;2022-Jan-13 08:00:00;-1.0790434402E+08;-2.0046475887E+08;-1.5700445485E+06;2.2307993210E+01;-9.2918003874E+00;-7.4152979068E-01
2459592.875000;2022-Jan-13 09:00:00;-1.0782402746E+08;-2.0049819467E+08;-1.5727139391E+06;2.2312319349E+01;-9.2836440892E+00;-7.4146496649E-01
2459592.916667;2022-Jan-13 10:00:00;-1.0774369532E+08;-2.0053160111E+08;-1.5753830961E+06;2.2316642670E+01;-9.2754855669E+00;-7.4140001806E-01
2459592.958333;2022-Jan-13 11:00:00;-1.0766334763E+08;-2.0056497817E+08;-1.5780520191E+06;2.2320963182E+01;-9.2673248347E+00;-7.4133495039E-01
2459593.000000;2022-Jan-13 12:00:00;-1.0758298439E+08;-2.0059832584E+08;-1.5807207076E+06;2.2325280897E+01;-9.2591618965E+00;-7.4126977069E-01
2459593.041667;2022-Jan-13 13:00:00;-1.0750260561E+08;-2.0063164413E+08;-1.5833891613E+06;2.2329595828E+01;-9.2509967437E+00;-7.4120448462E-01
2459593.083333;2022-Jan-13 14:00:00;-1.0742221131E+08;-2.0066493302E+08;-1.5860573798E+06;2.2333907978E+01;-9.2428293585E+00;-7.4113909261E-01
2459593.125000;2022-Jan-13 15:00:00;-1.0734180148E+08;-2.0069819250E+08;-1.5887253626E+06;2.2338217333E+01;-9.2346597268E+00;-7.4107358814E-01
2459593.166667;2022-Jan-13 16:00:00;-1.0726137615E+08;-2.0073142256E+08;-1.5913931095E+06;2.2342523876E+01;-9.2264878498E+00;-7.4100796285E-01
2459593.208333;2022-Jan-13 17:00:00;-1.0718093531E+08;-2.0076462321E+08;-1.5940606198E+06;2.2346827593E+01;-9.2183137423E+00;-7.4094221254E-01
2459593.250000;2022-Jan-13 18:00:00;-1.0710047899E+08;-2.0079779442E+08;-1.5967278932E+06;2.2351128485E+01;-9.2101374223E+00;-7.4087633910E-01
2459593.291667;2022-Jan-13 19:00:00;-1.0702000719E+08;-2.0083093619E+08;-1.5993949293E+06;2.2355426563E+01;-9.2019589005E+00;-7.4081034867E-01
2459593.333333;2022-Jan-13 20:00:00;-1.0693951992E+08;-2.0086404852E+08;-1.6020617276E+06;2.2359721839E+01;-9.1937781771E+00;-7.4074424837E-01
2459593.375000;2022-Jan-13 21:00:00;-1.0685901720E+08;-2.0089713139E+08;-1.6047282878E+06;2.2364014323E+01;-9.1855952390E+00;-7.4067804245E-01
2459593.416667;2022-Jan-13 22:00:00;-1.0677849902E+08;-2.0093018480E+08;-1.6073946094E+06;2.2368304013E+01;-9.1774100683E+00;-7.4061172873E-01
2459593.458333;2022-Jan-13 23:00:00;-1.0669796541E+08;-2.0096320874E+08;-1.6100606921E+06;2.2372590893E+01;-9.1692226554E+00;-7.4054529943E-01
2459593.500000;2022-Jan-14 00:00:00;-1.0661741637E+08;-2.0099620320E+08;-1.6127265354E+06;2.2376874945E+01;-9.1610330069E+00;-7.4047874688E-01
2459593.541667;2022-Jan-14 01:00:00;-1.0653685191E+08;-2.0102916818E+08;-1.6153921389E+06;2.2381156160E+01;-9.1528411405E+00;-7.4041206920E-01
2459593.583333;2022-Jan-14 02:00:00;-1.0645627205E+08;-2.0106210366E+08;-1.6180575021E+06;2.2385434543E+01;-9.1446470721E+00;-7.4034527000E-01
