Datum;Laenge;Breite;Abstand;Laenge rad;Breite rad;x;y;r
2023-Nov-13;328.192;-3.2208;0.744808349;5.728030979;-0.056213565;0.631952576;-0.391949367;0.743631875
2023-Nov-14;328.7528;-3.2311;0.744419536;5.737818785;-0.056393333;0.635420245;-0.385539985;0.743236146
2023-Nov-15;329.3146;-3.2412;0.743567904;5.747624045;-0.056569612;0.638432371;-0.378853397;0.742378468
2023-Nov-16;329.878;-3.2509;0.742252468;5.75745723;-0.056738909;0.640984649;-0.371894702;0.74105802
2023-Nov-17;330.4438;-3.2604;0.740471706;5.767332303;-0.056904715;0.643073216;-0.364666467;0.739273152
2023-Nov-18;331.0127;-3.2696;0.738223546;5.777261481;-0.057065285;0.644693046;-0.357172406;0.73702188
2023-Nov-19;331.5854;-3.2785;0.735505354;5.787256982;-0.05722062;0.645838327;-0.349416194;0.734301587
2023-Nov-20;332.1628;-3.2872;0.732313916;5.797334513;-0.057372463;0.646503595;-0.341399295;0.731109004
2023-Nov-21;332.7456;-3.2956;0.728645417;5.807506292;-0.057519071;0.646681412;-0.33312565;0.727440408
2023-Nov-22;333.3347;-3.3038;0.724495415;5.817788026;-0.057662188;0.646364458;-0.324597125;0.723291301
2023-Nov-23;333.9311;-3.3117;0.719858812;5.82819717;-0.057800069;0.645545033;-0.315814869;0.718656678
2023-Nov-24;334.5355;-3.3194;0.714729818;5.83874594;-0.057934459;0.644212508;-0.306783791;0.713530693
2023-Nov-25;335.1492;-3.3268;0.709101904;5.849457025;-0.058063614;0.642358431;-0.297502678;0.707906913
2023-Nov-26;335.7731;-3.3339;0.702967762;5.860346135;-0.058187532;0.639970742;-0.28797548;0.701778047
2023-Nov-27;336.4085;-3.3408;0.69631924;5.871435957;-0.05830796;0.637037906;-0.27820248;0.695135896
2023-Nov-28;337.0567;-3.3473;0.689147283;5.882749181;-0.058421406;0.633546873;-0.268185079;0.687971566
2023-Nov-29;337.719;-3.3536;0.681441853;5.894308497;-0.058531362;0.629482518;-0.257925772;0.680274903
2023-Nov-30;338.397;-3.3596;0.673191844;5.906141829;-0.058636082;0.624829289;-0.247425261;0.672034895
2023-Dec-01;339.0924;-3.3652;0.66438498;5.918278848;-0.05873382;0.619569786;-0.236684867;0.663239358
2023-Dec-02;339.8071;-3.3705;0.655007697;5.930752717;-0.058826322;0.613684803;-0.225705706;0.653874685
2023-Dec-03;340.5433;-3.3753;0.645045004;5.943601831;-0.058910098;0.607153676;-0.214488149;0.643926046
2023-Dec-04;341.3033;-3.3798;0.634480327;5.956866333;-0.058988638;0.599952671;-0.203034262;0.633376759
2023-Dec-05;342.0898;-3.3838;0.623295315;5.970593347;-0.059058451;0.5920562;-0.191345345;0.622208635
2023-Dec-06;342.9059;-3.3872;0.61146962;5.98483698;-0.059117792;0.583435888;-0.179422553;0.610401415
2023-Dec-07;343.7552;-3.3901;0.598980635;5.999660061;-0.059168407;0.574060149;-0.16726675;0.597932455
2023-Dec-08;344.6416;-3.3923;0.585803172;6.015130659;-0.059206804;0.563893151;-0.154881658;0.584776721
2023-Dec-09;345.57;-3.3938;0.57190909;6.031334296;-0.059232984;0.552895618;-0.142268088;0.570906098
2023-Dec-10;346.546;-3.3943;0.557266828;6.04836871;-0.059241711;0.541022999;-0.129428822;0.556289228
2023-Dec-11;347.5761;-3.3938;0.541840852;6.066347346;-0.059232984;0.528224352;-0.116368669;0.540890593
2023-Dec-12;348.6682;-3.3921;0.525590953;6.085408087;-0.059203314;0.514442068;-0.103092625;0.524670116
2023-Dec-13;349.832;-3.389;0.508471394;6.105720229;-0.059149208;0.499610273;-0.089606037;0.507582177
2023-Dec-14;351.0792;-3.384;0.490429818;6.127487975;-0.059061942;0.483652607;-0.075917873;0.48957468
2023-Dec-15;352.4244;-3.3769;0.471405863;6.150966144;-0.058938024;0.466479948;-0.062039533;0.470587341
2023-Dec-16;353.886;-3.3671;0.451329378;6.176475877;-0.058766981;0.447987503;-0.04798677;0.450550256
2023-Dec-17;355.4879;-3.3538;0.430118063;6.204434306;-0.058534852;0.428050647;-0.033779276;0.429381411
2023-Dec-18;357.2611;-3.336;0.40767434;6.235382484;-0.058224184;0.406518603;-0.019447552;0.406983515
2023-Dec-19;359.2477;-3.3123;0.383881075;6.270055195;-0.057810541;0.383206742;-0.005031837;0.383239777
2023-Dec-20;1.5058;-3.2805;0.358595655;0.026281168;-0.057255526;0.357884412;0.009407786;0.358008043
2023-Dec-21;4.119;-3.2374;0.331641577;0.071890112;-0.056503289;0.330257058;0.023783203;0.331112315
2023-Dec-22;7.2129;-3.1777;0.302796254;0.125888854;-0.055461328;0.299938173;0.037959613;0.302330679
2023-Dec-23;10.9868;-3.0924;0.271773073;0.191755834;-0.053972562;0.266403283;0.051719862;0.271377327
2023-Dec-24;15.781;-2.9647;0.238195107;0.275430409;-0.051743776;0.228910326;0.064693113;0.237876304
2023-Dec-25;22.2388;-2.7601;0.201560102;0.388140282;-0.048172833;0.18635052;0.07619549;0.201326275
2023-Dec-26;31.7643;-2.3951;0.161220619;0.55439162;-0.041802381;0.136953388;0.084796606;0.161079778
2023-Dec-27;48.1933;-1.6168;0.116613732;0.841131762;-0.028218483;0.077706055;0.086889043;0.116567306
2023-Dec-28;86.2915;0.5714;0.070375321;1.506070791;0.009972811;0.004551674;0.070224465;0.070371821
2023-Dec-29;180.8658;3.29;0.057433532;3.156703714;0.057421332;-0.057332327;-0.000866418;0.057338873
2023-Dec-30;237.9824;1.0854;0.099151818;4.153576442;0.018943804;-0.052558853;-0.084054282;0.099134027
2023-Dec-31;259.4173;-0.1664;0.145157965;4.527686022;-0.002904228;-0.026658809;-0.142688349;0.145157353
2024-Jan-01;270.7847;-0.832;0.187028561;4.726084579;-0.014521139;0.002561118;-0.186991304;0.187008842
2024-Jan-02;278.1324;-1.2464;0.224943234;4.854326136;-0.021753784;0.031813178;-0.222628477;0.224890011
2024-Jan-03;283.4325;-1.533;0.259579612;4.946830332;-0.026755897;0.060278672;-0.252388255;0.259486704
2024-Jan-04;287.5258;-1.7454;0.291493797;5.018271894;-0.030462977;0.087738323;-0.277834113;0.291358555
2024-Jan-05;290.8367;-1.9107;0.321104237;5.076058001;-0.033348006;0.114155096;-0.29993653;0.320925705
2024-Jan-06;293.6053;-2.044;0.348727064;5.124379186;-0.03567453;0.139553252;-0.31934425;0.34850518
2024-Jan-07;295.9793;-2.1545;0.374605862;5.165813303;-0.037603119;0.163978748;-0.33651477;0.374341048
2024-Jan-08;298.0551;-2.2481;0.398932356;5.202042847;-0.039236747;0.187481638;-0.351785126;0.398625312
2024-Jan-09;299.8988;-2.3288;0.421860438;5.234221483;-0.040645228;0.210110922;-0.365411802;0.421512022
2024-Jan-10;301.5574;-2.3993;0.443515781;5.263169514;-0.041875685;0.231911604;-0.377595708;0.443126969
2024-Jan-11;303.0657;-2.4617;0.464002561;5.289494315;-0.04296477;0.252926339;-0.388496401;0.463574359
2024-Jan-12;304.4496;-2.5174;0.483408259;5.313647926;-0.043936919;0.273191002;-0.398245398;0.482941736
2024-Jan-13;305.7295;-2.5676;0.50180717;5.335986395;-0.044813074;0.292740751;-0.406949552;0.501303387
2024-Jan-14;306.9211;-2.6132;0.519263006;5.356783739;-0.045608944;0.311604533;-0.414700116;0.51872302
2024-Jan-15;308.0372;-2.6549;0.535830875;5.376263359;-0.046336746;0.329810119;-0.421573233;0.535255738
2024-Jan-16;309.088;-2.6932;0.551558799;5.394603278;-0.047005207;0.347381015;-0.427635207;0.55094958
2024-Jan-17;310.0821;-2.7286;0.5664889;5.411953596;-0.047623054;0.36433995;-0.432942048;0.565846636
2024-Jan-18;311.0264;-2.7615;0.580658335;5.428434741;-0.048197267;0.380705411;-0.43754414;0.579984038
2024-Jan-19;311.9268;-2.7922;0.594100047;5.444149685;-0.048733083;0.396494859;-0.441485129;0.593394719
2024-Jan-20;312.7885;-2.8209;0.60684337;5.459189187;-0.049233993;0.41172556;-0.444802209;0.606108028
2024-Jan-21;313.6157;-2.8478;0.618914523;5.473626551;-0.049703486;0.426411096;-0.447530144;0.618150186
2024-Jan-22;314.4121;-2.8732;0.630337018;5.487526353;-0.0501468;0.440564278;-0.449699408;0.62954463
2024-Jan-23;315.1809;-2.8972;0.641131997;5.500944444;-0.050565679;0.454196595;-0.451337542;0.64031252
2024-Jan-24;315.925;-2.9199;0.651318511;5.513931439;-0.050961869;0.467319181;-0.452468566;0.65047292
2024-Jan-25;316.6469;-2.9415;0.660913761;5.526530971;-0.05133886;0.479941569;-0.453114575;0.660042974
2024-Jan-26;317.3487;-2.962;0.669933296;5.538779692;-0.051696652;0.492071467;-0.453296696;0.669038282
2024-Jan-27;318.0325;-2.9816;0.678391184;5.550714253;-0.052038737;0.503717491;-0.45303216;0.67747284
2024-Jan-28;318.7001;-3.0002;0.686300157;5.562366071;-0.052363368;0.514886786;-0.452337502;0.685359481
2024-Jan-29;319.3529;-3.0181;0.693671736;5.573759581;-0.052675782;0.525583753;-0.451229743;0.69270958
2024-Jan-30;319.9925;-3.0353;0.700516337;5.584922707;-0.052975979;0.535814951;-0.449721662;0.699533583
2024-Jan-31;320.6202;-3.0517;0.706843366;5.595878138;-0.053262213;0.545584952;-0.447826495;0.705840994
2024-Feb-01;321.2373;-3.0675;0.712661296;5.606648565;-0.053537975;0.554898391;-0.445555303;0.711640184
2024-Feb-02;321.8448;-3.0827;0.717977737;5.61725144;-0.053803265;0.563757785;-0.442920296;0.71693879
2024-Feb-03;322.4438;-3.0974;0.722799495;5.627705963;-0.054059828;0.572166433;-0.439931085;0.721743574
2024-Feb-04;323.0353;-3.1116;0.727132625;5.638029585;-0.054307665;0.580126887;-0.436596851;0.726060614
2024-Feb-05;323.6201;-3.1252;0.730982472;5.648236271;-0.05454503;0.58764015;-0.43292756;0.729895347
2024-Feb-06;324.1993;-3.1385;0.734353715;5.658345218;-0.054777159;0.59470914;-0.428928805;0.733252263
2024-Feb-07;324.7735;-3.1513;0.737250393;5.668366898;-0.055000561;0.601333094;-0.424610495;0.73613556
2024-Feb-08;325.3436;-3.1636;0.739675936;5.67831702;-0.055215236;0.607513168;-0.419978472;0.73854869
2024-Feb-09;325.9104;-3.1756;0.741633189;5.688209546;-0.055424676;0.613249362;-0.415038713;0.740494371
2024-Feb-10;326.4745;-3.1873;0.743124425;5.698054949;-0.055628879;0.618540022;-0.409798714;0.741974895
2024-Feb-11;327.0368;-3.1986;0.744151366;5.707868935;-0.055826101;0.623385363;-0.404262181;0.742992074
2024-Feb-12;327.5978;-3.2095;0.744715192;5.717660232;-0.056016342;0.627782284;-0.398436566;0.743547102
2024-Feb-13;328.1584;-3.2202;0.744816546;5.727444548;-0.056203093;0.631729941;-0.392324445;0.743640497
2024-Feb-14;328.7192;-3.2305;0.74445554;5.737232355;-0.056382861;0.63522514;-0.385931441;0.743272531
2024-Feb-15;329.2809;-3.2406;0.743631756;5.747035869;-0.05655914;0.638264612;-0.379261633;0.742442658
2024-Feb-16;329.8442;-3.2503;0.742344244;5.756867309;-0.056728437;0.640844758;-0.372319019;0.74115009
2024-Feb-17;330.4098;-3.2598;0.740591514;5.766738891;-0.056894243;0.642961102;-0.365107292;0.739393207
2024-Feb-18;330.9785;-3.269;0.738371526;5.776664578;-0.057054813;0.644609308;-0.357629049;0.73717006
2024-Feb-19;331.551;-3.278;0.735681681;5.786656588;-0.057211893;0.645783526;-0.349887924;0.734477993
2024-Feb-20;332.1281;-3.2867;0.732518801;5.796728883;-0.057363737;0.646477858;-0.34188657;0.731313919
2024-Feb-21;332.7105;-3.2951;0.728879106;5.806893681;-0.057510344;0.646684876;-0.333628885;0.727674077
2024-Feb-22;333.2993;-3.3033;0.724758195;5.81717018;-0.057653461;0.646398477;-0.32511446;0.723554009
2024-Feb-23;333.8951;-3.3113;0.720151009;5.827568851;-0.057793088;0.645608685;-0.316348898;0.718948676
2024-Feb-24;334.4991;-3.3189;0.715051799;5.83811064;-0.057925733;0.64430793;-0.307331542;0.713852495
2024-Feb-25;335.1122;-3.3263;0.709454085;5.848811254;-0.058054887;0.642485441;-0.298065547;0.708258859
2024-Feb-26;335.7354;-3.3335;0.703350605;5.859688146;-0.058180551;0.64012981;-0.288553692;0.702160528
2024-Feb-27;336.3701;-3.3404;0.69673326;5.87076575;-0.058300978;0.637230231;-0.278795147;0.695549496
2024-Feb-28;337.0175;-3.347;0.689593051;5.882065012;-0.05841617;0.633773119;-0.268792305;0.688416785
2024-Feb-29;337.6789;-3.3532;0.68192;5.89360862;-0.05852438;0.629743667;-0.258547663;0.68075251
2024-Mar-01;338.3559;-3.3592;0.67370307;5.905424499;-0.0586291;0.625126262;-0.248061745;0.672545518
2024-Mar-02;339.0502;-3.3649;0.664930056;5.91754232;-0.058728584;0.619903649;-0.237335762;0.663783699
2024-Mar-03;339.7638;-3.3702;0.655587477;5.929996989;-0.058821086;0.614057297;-0.226369684;0.654453664
2024-Mar-04;340.4986;-3.3751;0.645660432;5.942821668;-0.058906608;0.607565397;-0.215166899;0.644540539
2024-Mar-05;341.2571;-3.3795;0.635132446;5.956059991;-0.058983402;0.60040541;-0.203727203;0.634027941
2024-Mar-06;342.0419;-3.3836;0.623985283;5.969757335;-0.059054961;0.592551358;-0.192052645;0.622897528
2024-Mar-07;342.8562;-3.3871;0.61219872;5.983969551;-0.059116047;0.58397558;-0.180143135;0.611129304
2024-Mar-08;343.7033;-3.39;0.599750295;5.998754235;-0.059166662;0.574645902;-0.168002295;0.59870083
2024-Mar-09;344.5874;-3.3922;0.586614986;6.014184691;-0.059205059;0.564527691;-0.155630406;0.585587173
2024-Mar-10;345.5132;-3.3937;0.57276484;6.030342949;-0.059231239;0.553581455;-0.143029841;0.571760407
2024-Mar-11;346.4861;-3.3943;0.558168518;6.047323257;-0.059241711;0.541762579;-0.130204703;0.557189336
2024-Mar-12;347.5127;-3.3939;0.542790742;6.065240807;-0.059234729;0.529021001;-0.117158114;0.541838761
2024-Mar-13;348.6009;-3.3923;0.526591608;6.08423348;-0.059206804;0.515299711;-0.103894224;0.525668909
2024-Mar-14;349.7601;-3.3892;0.509525739;6.104465337;-0.059152699;0.500533066;-0.090420008;0.508634573
2024-Mar-15;351.0019;-3.3844;0.49154121;6.126138836;-0.059068923;0.484645343;-0.076743807;0.490683931
2024-Mar-16;352.3407;-3.3774;0.472578189;6.149505304;-0.05894675;0.467548429;-0.062876866;0.471757388
2024-Mar-17;353.7948;-3.3677;0.452567171;6.174884136;-0.058777453;0.449138694;-0.04883332;0.451785634
2024-Mar-18;355.3874;-3.3547;0.43142667;6.20268025;-0.05855056;0.429292477;-0.034635072;0.43068738
2024-Mar-19;357.1493;-3.3372;0.40906013;6.233431206;-0.058245128;0.407861114;-0.020309524;0.408366459
2024-Mar-20;359.1216;-3.3139;0.385351744;6.267854335;-0.057838466;0.384662158;-0.005897707;0.384707367
2024-Mar-21;1.3614;-3.2827;0.360160638;0.023760912;-0.057293923;0.359468171;0.0085429;0.359569669
2024-Mar-22;3.9502;-3.2404;0.333312644;0.068943996;-0.056555649;0.331989146;0.022924993;0.332779729
2024-Mar-23;7.0106;-3.1819;0.304588388;0.122358053;-0.055534631;0.301845101;0.037118604;0.304118819
2024-Mar-24;10.7359;-3.0985;0.273705752;0.187376803;-0.054079027;0.26852175;0.050911988;0.273305618
2024-Mar-25;15.4549;-2.974;0.240294167;0.269738891;-0.051906092;0.231293322;0.063947295;0.239970534
2024-Mar-26;21.7846;-2.7757;0.203859938;0.380212996;-0.048445104;0.18907931;0.075567384;0.203620763
2024-Mar-27;31.0576;-2.4246;0.163763214;0.542057378;-0.042317253;0.140162018;0.084409731;0.163616606
2024-Mar-28;46.8541;-1.6862;0.11941115;0.817758313;-0.029429742;0.081624968;0.0870864;0.119359442
2024-Mar-29;82.6589;0.358;0.072923245;1.442669961;0.006248279;0.009317665;0.072324084;0.072921822
2024-Mar-30;175.0494;3.3577;0.056015294;3.055188384;0.05860292;-0.055710527;0.004825642;0.055919135
2024-Mar-31;236.0299;1.1945;0.096308255;4.119498888;0.020847958;-0.053801525;-0.079853898;0.096287326
2024-Apr-01;258.5162;-0.1129;0.142501449;4.51195886;-0.001970477;-0.028370681;-0.139648446;0.142501172
2024-Apr-02;270.2447;-0.8009;0.18462963;4.716659801;-0.013978342;0.000788441;-0.184609909;0.184611592
2024-Apr-03;277.7601;-1.2259;0.222762378;4.847828276;-0.021395991;0.030071738;-0.220671825;0.222711391
2024-Apr-04;283.1534;-1.5182;0.257578579;4.941959118;-0.026497589;0.058593738;-0.250732777;0.257488158
2024-Apr-05;287.3047;-1.7341;0.289643378;5.014412971;-0.030265755;0.086115891;-0.276406432;0.289510729
2024-Apr-06;290.6546;-1.9017;0.319382522;5.072879756;-0.033190926;0.112594869;-0.298689235;0.319206616
2024-Apr-07;293.4511;-2.0367;0.347117349;5.121687889;-0.035547121;0.13805372;-0.318244305;0.346898064
2024-Apr-08;295.8457;-2.1484;0.373095141;5.163481543;-0.037496654;0.162536149;-0.335538911;0.372832886
2024-Apr-09;297.9373;-2.2429;0.397510287;5.19998685;-0.03914599;0.186092902;-0.350915718;0.397205752
2024-Apr-10;299.7935;-2.3242;0.420518649;5.232383651;-0.040564942;0.208773531;-0.36463505;0.420172711
2024-Apr-11;301.4622;-2.3953;0.442247381;5.26150796;-0.041805872;0.23062312;-0.376900644;0.441860972
2024-Apr-12;302.9787;-2.4581;0.462801799;5.287975878;-0.042901938;0.251683816;-0.387874695;0.462375954
2024-Apr-13;304.3695;-2.5142;0.482270281;5.312249918;-0.043881068;0.271992852;-0.39768951;0.481806038
2024-Apr-14;305.6552;-2.5647;0.500727829;5.334689616;-0.044762459;0.29158492;-0.406453625;0.500226264
2024-Apr-15;306.8517;-2.6106;0.518238732;5.35557248;-0.045563565;0.310488973;-0.414259342;0.517700884
2024-Apr-16;307.972;-2.6525;0.53485857;5.375125404;-0.046294858;0.328733218;-0.42118343;0.534285514
2024-Apr-17;309.0265;-2.691;0.550635753;5.393529901;-0.04696681;0.346341844;-0.427292321;0.550028546
2024-Apr-18;310.0238;-2.7266;0.565612728;5.41093607;-0.047588147;0.363337003;-0.432643076;0.564972397
2024-Apr-19;310.9709;-2.7596;0.579826929;5.427466083;-0.048164106;0.379737509;-0.437286388;0.579154523
2024-Apr-20;311.8739;-2.7904;0.593311532;5.443226406;-0.048701667;0.395561978;-0.441265249;0.592608048
2024-Apr-21;312.7377;-2.8192;0.606096075;5.45830256;-0.049204322;0.410825093;-0.444619532;0.605362524
2024-Apr-22;313.5669;-2.8463;0.618206952;5.47277483;-0.049677306;0.425543268;-0.447381695;0.617444293
2024-Apr-23;314.365;-2.8717;0.629667827;5.486704303;-0.05012062;0.439727703;-0.449584209;0.628877106
2024-Apr-24;315.1355;-2.8958;0.640499975;5.500152065;-0.050541244;0.453391992;-0.451252575;0.639682097
2024-Apr-25;315.881;-2.9186;0.650722566;5.513163494;-0.05093918;0.466544842;-0.452413502;0.649878501
2024-Apr-26;316.6041;-2.9402;0.660352907;5.52578397;-0.051316171;0.479196524;-0.453088675;0.659483628
2024-Apr-27;317.3071;-2.9608;0.669406641;5.538053635;-0.051675708;0.491356177;-0.453297709;0.668513056
2024-Apr-28;317.992;-2.9804;0.677897921;5.550007395;-0.052017793;0.50303166;-0.453058936;0.676980982
2024-Apr-29;318.6604;-2.9991;0.685839554;5.561673176;-0.05234417;0.514228407;-0.452390791;0.684900199
2024-Apr-30;319.3141;-3.0171;0.693243132;5.573082393;-0.052658329;0.524953991;-0.45130695;0.692282208
2024-May-01;319.9545;-3.0342;0.700119135;5.584259482;-0.05295678;0.535213466;-0.449822187;0.69913765
2024-May-02;320.5829;-3.0507;0.706477025;5.595227131;-0.053244759;0.545011191;-0.447949714;0.705475829
2024-May-03;321.2006;-3.0666;0.71232533;5.606008029;-0.053522267;0.554351891;-0.445700806;0.711305299
2024-May-04;321.8086;-3.0819;0.71767171;5.616619631;-0.053789302;0.563238081;-0.443087788;0.716633745
2024-May-05;322.4081;-3.0966;0.722523017;5.62708288;-0.054045866;0.571673886;-0.440119425;0.721468045
2024-May-06;323;-3.1107;0.72688535;5.637413484;-0.054291957;0.579661093;-0.436805964;0.725814324
2024-May-07;323.5852;-3.1244;0.730764097;5.647627151;-0.054531067;0.587201309;-0.433156313;0.729677853
2024-May-08;324.1647;-3.1377;0.734163974;5.657741334;-0.054763196;0.594296871;-0.429177272;0.733063367
2024-May-09;324.7392;-3.1505;0.737089059;5.66776825;-0.054986598;0.600947721;-0.424877735;0.735975035
2024-May-10;325.3096;-3.1629;0.739542817;5.677723608;-0.055203019;0.607154962;-0.420263539;0.738416272
2024-May-11;325.8765;-3.1749;0.741528128;5.68761788;-0.055412458;0.612917266;-0.415342914;0.740389973
2024-May-12;326.4408;-3.1866;0.743047299;5.697466773;-0.055616662;0.618235131;-0.410120164;0.741898393
2024-May-13;327.0031;-3.1979;0.744102085;5.707280759;-0.055813884;0.623106636;-0.404602251;0.742943377
2024-May-14;327.5643;-3.2089;0.744693698;5.717075547;-0.05600587;0.627531473;-0.398792277;0.743526079
2024-May-15;328.1248;-3.2195;0.744822813;5.726858117;-0.056190875;0.631505509;-0.392698417;0.743647265
2024-May-16;328.6856;-3.2299;0.744489574;5.736645924;-0.05637239;0.635028114;-0.386321779;0.743306951
2024-May-17;329.2472;-3.24;0.743693596;5.746447693;-0.056548668;0.638094866;-0.379668774;0.742504839
2024-May-18;329.8104;-3.2497;0.742433959;5.756277387;-0.056717965;0.64070281;-0.372742265;0.741240101
2024-May-19;330.3759;-3.2593;0.740709206;5.766147224;-0.056885516;0.64284743;-0.36554591;0.739511075
2024-May-20;330.9444;-3.2685;0.738517331;5.776069421;-0.057046087;0.644523918;-0.358083504;0.737315995
2024-May-21;331.5166;-3.2775;0.73585577;5.786056195;-0.057203166;0.645726428;-0.350358647;0.734652164
2024-May-22;332.0934;-3.2862;0.732721378;5.796123254;-0.05735501;0.646449732;-0.342372861;0.731516529
2024-May-23;332.6755;-3.2946;0.729110414;5.806282816;-0.057501618;0.646686436;-0.33413003;0.727905367
2024-May-24;333.2638;-3.3028;0.725018513;5.816550588;-0.057644735;0.646429341;-0.325631983;0.723814259
2024-May-25;333.8592;-3.3108;0.720440658;5.826942278;-0.057784361;0.645670256;-0.316880917;0.719238205
2024-May-26;334.4627;-3.3185;0.715371142;5.83747534;-0.057918751;0.644400475;-0.30787837;0.714171592
2024-May-27;335.0752;-3.3259;0.70980353;5.848165482;-0.058047906;0.64260945;-0.298627523;0.708608003
2024-May-28;335.6978;-3.3331;0.703730609;5.859031902;-0.058173569;0.640286316;-0.289129955;0.702540175
2024-May-29;336.3318;-3.34;0.697144333;5.870097289;-0.058293997;0.63741984;-0.279385902;0.695960154
2024-May-30;336.9783;-3.3466;0.690035757;5.881380843;-0.058409189;0.633996083;-0.269398798;0.688859017
